Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
5970.3564,5850.4756,5960.12,5596.898,0.0,88.0,Nothing
5816.2856,5700.6826,5807.4253,5452.427,0.0,89.0,Nothing
5644.8066,5533.894,5637.406,5291.7554,0.0,90.0,Nothing
5467.8677,5361.74,5461.9556,5126.041,0.0,91.0,Nothing
5286.2134,5184.8916,5281.7793,4955.9165,0.0,92.0,Nothing
5090.4883,4994.169,5087.5063,4772.564,0.0,93.0,Nothing
4880.465,4789.363,4878.8804,4575.7446,0.0,94.0,Nothing
4666.447,4580.5713,4666.1553,4375.0977,0.0,95.0,Nothing
4451.6245,4370.915,4452.513,4173.5996,0.0,96.0,Nothing
4228.5425,4153.0806,4230.535,3964.2607,0.0,97.0,Nothing
3994.865,3924.7808,3997.9314,3744.93,0.0,98.0,Nothing
3758.6055,3693.8804,3762.7383,3523.184,0.0,99.0,Nothing
3524.3408,3464.893,3529.545,3303.3677,0.0,100.0,Nothing
3286.7075,3232.6028,3293.0022,3080.4836,0.0,101.0,Nothing
3042.1614,2993.5679,3049.5747,2851.2297,0.0,102.0,Nothing
2796.3772,2753.3633,2804.932,2620.948,0.0,103.0,Nothing
2554.5425,2517.0696,2564.2537,2394.5046,0.0,104.0,Nothing
2313.4844,2281.5496,2324.3494,2168.8772,0.0,105.0,Nothing
2069.4407,2043.0607,2081.4011,1940.4408,0.0,106.0,Nothing
1826.0957,1805.1473,1839.007,1712.5352,0.0,107.0,Nothing
1588.5806,1572.7896,1602.2358,1489.8875,0.0,108.0,Nothing
1355.4727,1344.5908,1369.6812,1271.157,0.0,109.0,Nothing
1123.064,1116.9625,1137.7129,1052.954,0.0,110.0,Nothing
893.0012,891.57446,908.0547,836.95825,0.0,111.0,Nothing
669.5456,672.6427,685.01215,627.2822,0.0,112.0,Nothing
452.57407,460.07315,468.48312,423.8635,0.0,113.0,Nothing
239.11711,250.96497,255.49414,223.88782,0.0,114.0,Nothing
29.643753,45.754784,46.47675,27.702154,0.0,115.0,Nothing
-172.47725,-152.30516,-155.25578,-161.64145,0.0,116.0,Nothing
-366.48505,-342.50165,-348.9772,-343.491,0.0,117.0,Nothing
-554.5043,-526.90106,-536.80255,-519.82697,0.0,118.0,Nothing
-736.8972,-705.82446,-719.0608,-690.93915,0.0,119.0,Nothing
-911.4126,-877.0582,-893.47644,-854.67957,0.0,120.0,Nothing
-1076.979,-1039.5612,-1058.9675,-1010.02106,0.0,121.0,Nothing
-1234.9297,-1194.6213,-1216.8602,-1158.1765,0.0,122.0,Nothing
-1386.0391,-1342.9503,-1367.9258,-1299.8214,0.0,123.0,Nothing
-1529.1085,-1483.3379,-1510.9705,-1433.8038,0.0,124.0,Nothing
-1663.1447,-1614.8198,-1645.0114,-1559.2179,0.0,125.0,Nothing
-1788.7705,-1738.059,-1770.681,-1676.7244,0.0,126.0,Nothing
-1906.7123,-1853.831,-1888.7078,-1787.0835,0.0,127.0,Nothing
-2016.4956,-1961.7014,-1998.6025,-1889.8678,0.0,128.0,Nothing
-2117.402,-2060.9478,-2099.6157,-1984.35,0.0,129.0,Nothing
-2209.5928,-2151.7,-2191.8933,-2070.6206,0.0,130.0,Nothing
-2293.617,-2234.4993,-2276.0256,-2149.1997,0.0,131.0,Nothing
-2369.535,-2309.4277,-2352.1538,-2220.2131,0.0,132.0,Nothing
-2437.0383,-2376.1953,-2420.028,-2283.455,0.0,133.0,Nothing
-2496.0464,-2434.706,-2479.5723,-2338.897,0.0,134.0,Nothing
-2546.8623,-2485.2253,-2531.0676,-2386.8242,0.0,135.0,Nothing
-2589.907,-2528.1143,-2574.9062,-2427.574,0.0,136.0,Nothing
-2625.3843,-2563.5007,-2611.2322,-2461.2207,0.0,137.0,Nothing
-2653.1995,-2591.2385,-2639.858,-2487.5544,0.0,138.0,Nothing
-2673.3381,-2611.3384,-2660.6943,-2506.5173,0.0,139.0,Nothing
-2686.2214,-2624.3171,-2674.1465,-2518.5588,0.0,140.0,Nothing
-2692.3345,-2630.7644,-2680.7349,-2524.229,0.0,141.0,Nothing
-2691.6306,-2630.6873,-2680.472,-2523.5488,0.0,142.0,Nothing
-2683.8687,-2623.8137,-2673.1768,-2516.2988,0.0,143.0,Nothing
-2669.4548,-2610.4556,-2659.2878,-2502.8271,0.0,144.0,Nothing
-2649.2278,-2591.3591,-2639.6392,-2483.8862,0.0,145.0,Nothing
-2623.415,-2566.7239,-2614.4387,-2459.6882,0.0,146.0,Nothing
-2591.6548,-2536.2087,-2583.2988,-2429.9167,0.0,147.0,Nothing
-2554.1284,-2500.004,-2546.3655,-2394.7507,0.0,148.0,Nothing
-2511.721,-2458.9758,-2504.5012,-2355.005,0.0,149.0,Nothing
-2464.851,-2413.5315,-2458.1265,-2311.04,0.0,150.0,Nothing
-2413.1382,-2363.2915,-2406.872,-2262.4639,0.0,151.0,Nothing
-2356.597,-2308.2725,-2350.7688,-2209.281,0.0,152.0,Nothing
-2296.163,-2249.419,-2290.7954,-2152.4268,0.0,153.0,Nothing
-2232.5166,-2187.4463,-2227.696,-2092.6445,0.0,154.0,Nothing
-2165.3425,-2122.0803,-2161.1948,-2029.7137,0.0,155.0,Nothing
-2094.4277,-2053.096,-2091.0547,-1963.4154,0.0,156.0,Nothing
-2020.5908,-1981.2277,-2018.0198,-1894.4199,0.0,157.0,Nothing
-1944.7107,-1907.276,-1942.898,-1823.4589,0.0,158.0,Nothing
-1866.6506,-1831.093,-1865.522,-1750.3688,0.0,159.0,Nothing
-1786.0592,-1752.3585,-1785.5472,-1674.8306,0.0,160.0,Nothing
-1703.532,-1671.6927,-1703.5879,-1597.431,0.0,161.0,Nothing
-1619.9678,-1590.0128,-1620.5623,-1519.0514,0.0,162.0,Nothing
-1535.3492,-1507.3275,-1536.4685,-1439.713,0.0,163.0,Nothing
-1449.2306,-1423.2108,-1450.866,-1359.0192,0.0,164.0,Nothing
-1362.0121,-1338.0585,-1364.1534,-1277.3484,0.0,165.0,Nothing
-1274.6456,-1252.8077,-1277.2819,-1195.5863,0.0,166.0,Nothing
-1187.3623,-1167.683,-1190.4835,-1113.9308,0.0,167.0,Nothing
-1099.8014,-1082.2833,-1103.3796,-1031.99,0.0,168.0,Nothing
-1012.2404,-996.77594,-1016.1961,-949.93317,0.0,169.0,Nothing
-925.5786,-911.95166,-929.78467,-868.5344,0.0,170.0,Nothing
-840.10706,-828.0979,-844.4425,-788.08026,0.0,171.0,Nothing
-755.331,-744.82855,-759.73236,-708.1987,0.0,172.0,Nothing
-671.1198,-662.1508,-675.5967,-628.8838,0.0,173.0,Nothing
-588.0841,-580.75854,-592.7001,-550.7864,0.0,174.0,Nothing
-506.6087,-501.04663,-511.44315,-474.28665,0.0,175.0,Nothing
-426.41177,-422.70746,-431.5232,-399.1124,0.0,176.0,Nothing
-347.40594,-345.6106,-352.8103,-325.1694,0.0,177.0,Nothing
-270.21024,-270.29956,-275.86777,-252.9965,0.0,178.0,Nothing
-195.37296,-197.23433,-201.19594,-183.02844,0.0,179.0,Nothing
-122.74764,-126.222496,-128.64207,-115.05666,0.0,180.0,Nothing
-52.096592,-57.045486,-58.013763,-48.848362,0.0,181.0,Nothing
16.258293,9.931327,10.311338,15.253293,0.0,182.0,Nothing
81.889084,74.27167,75.89504,76.81814,0.0,183.0,Nothing
144.90346,136.11403,138.88177,135.95795,0.0,184.0,Nothing
205.60579,195.78094,199.61092,192.97038,0.0,185.0,Nothing
263.87875,253.11726,257.9602,247.71895,0.0,186.0,Nothing
319.41852,307.73715,313.58987,299.86685,0.0,187.0,Nothing
372.2828,359.63275,366.52588,349.44376,0.0,188.0,Nothing
422.6829,409.01422,416.96832,396.67386,0.0,189.0,Nothing
470.44635,455.75998,464.74313,441.4356,0.0,190.0,Nothing
515.1832,499.5347,509.462,483.376,0.0,191.0,Nothing
556.85925,540.33203,551.1023,522.44684,0.0,192.0,Nothing
595.7584,578.4401,589.9702,558.88586,0.0,193.0,Nothing
631.9485,613.92737,626.1593,592.7313,0.0,194.0,Nothing
665.2081,646.5816,659.4677,623.77234,0.0,195.0,Nothing
695.4772,676.3478,689.82874,651.9719,0.0,196.0,Nothing
722.98346,703.441,717.43097,677.5673,0.0,197.0,Nothing
747.8669,727.9833,742.378,700.71436,0.0,198.0,Nothing
770.00696,749.8556,764.5664,721.3451,0.0,199.0,Nothing
789.31494,768.9778,783.96783,739.42645,0.0,200.0,Nothing
805.9246,785.4693,800.7596,755.0932,0.0,201.0,Nothing
819.98346,799.451,815.0758,768.44214,0.0,202.0,Nothing
831.48816,810.9096,826.8482,779.408,0.0,203.0,Nothing
840.4471,819.8662,836.0069,787.9487,0.0,204.0,Nothing
847.0185,826.5065,842.672,794.1909,0.0,205.0,Nothing
851.35925,831.0126,847.02423,798.2801,0.0,206.0,Nothing
853.46173,833.38043,849.1133,800.2141,0.0,207.0,Nothing
853.2632,833.51953,848.922,799.94226,0.0,208.0,Nothing
850.82477,831.44324,846.5318,797.53687,0.0,209.0,Nothing
846.29565,827.25836,842.0943,793.1584,0.0,210.0,Nothing
839.77826,821.043,835.703,786.9157,0.0,211.0,Nothing
831.32825,812.85254,827.4046,778.86426,0.0,212.0,Nothing
821.03326,802.80676,817.29144,769.1006,0.0,213.0,Nothing
808.9964,791.0685,805.4884,757.761,0.0,214.0,Nothing
795.27045,777.7446,792.07367,744.9437,0.0,215.0,Nothing
779.891,762.8822,777.08417,730.698,0.0,216.0,Nothing
762.963,746.547,760.58167,715.0756,0.0,217.0,Nothing
744.6477,728.84796,742.66077,698.14355,0.0,218.0,Nothing
725.0825,709.8907,723.40894,679.95996,0.0,219.0,Nothing
704.36615,689.7589,702.90765,660.5825,0.0,220.0,Nothing
682.60187,668.5451,681.26416,640.1031,0.0,221.0,Nothing
659.9057,646.36865,658.6099,618.6555,0.0,222.0,Nothing
636.37354,623.3559,635.0757,596.3897,0.0,223.0,Nothing
612.069,599.6095,610.7752,573.4378,0.0,224.0,Nothing
587.0369,575.18994,585.79364,549.89075,0.0,225.0,Nothing
561.3246,550.1282,560.19196,525.79724,0.0,226.0,Nothing
535.0125,524.4702,534.0393,501.19522,0.0,227.0,Nothing
508.2174,498.3049,507.42307,476.1465,0.0,228.0,Nothing
481.03024,471.7425,480.42166,450.7369,0.0,229.0,Nothing
453.48978,444.88577,453.09988,425.0568,0.0,230.0,Nothing
425.65436,417.8302,425.5372,399.19034,0.0,231.0,Nothing
397.65408,390.66812,397.83398,373.202,0.0,232.0,Nothing
369.64276,363.47235,370.08112,347.12244,0.0,233.0,Nothing
341.7379,336.29428,342.34552,320.97324,0.0,234.0,Nothing
314.0219,309.20105,314.70135,294.8289,0.0,235.0,Nothing
286.55878,282.28793,287.2491,268.83228,0.0,236.0,Nothing
259.37674,255.62305,260.0735,243.12048,0.0,237.0,Nothing
232.46188,229.20625,233.20496,217.75278,0.0,238.0,Nothing
205.80872,203.02213,206.65417,192.73471,0.0,239.0,Nothing
179.47192,177.12224,180.46805,168.08722,0.0,240.0,Nothing
153.53587,151.62073,154.7138,143.85487,0.0,241.0,Nothing
128.04953,126.61357,129.41699,120.06253,0.0,242.0,Nothing
103.0347,102.14268,104.57008,96.716934,0.0,243.0,Nothing
78.54071,78.24495,80.2156,73.86433,0.0,244.0,Nothing
54.64853,54.988304,56.46529,51.603382,0.0,245.0,Nothing
31.428675,32.433277,33.416725,30.01941,0.0,246.0,Nothing
8.932517,10.605193,11.104457,9.142742,0.0,247.0,Nothing
-12.765729,-10.467149,-10.448052,-11.013247,0.0,248.0,Nothing
-33.56585,-30.739336,-31.191692,-30.427116,0.0,249.0,Nothing
-53.414005,-50.20347,-51.0945,-49.101707,0.0,250.0,Nothing
-72.34309,-68.89378,-70.1623,-67.060455,0.0,251.0,Nothing
-90.41678,-86.81645,-88.393105,-84.28585,0.0,252.0,Nothing
-107.6708,-103.92571,-105.76473,-100.71175,0.0,253.0,Nothing
-124.13187,-120.19498,-122.28358,-116.302895,0.0,254.0,Nothing
-139.84196,-135.66267,-137.99321,-131.09633,0.0,255.0,Nothing
-154.8104,-150.36827,-152.90811,-145.12961,0.0,256.0,Nothing
-168.9675,-164.27837,-166.97021,-158.36844,0.0,257.0,Nothing
-182.20546,-177.30861,-180.09596,-170.73775,0.0,258.0,Nothing
-194.44623,-189.38614,-192.24483,-182.18356,0.0,259.0,Nothing
-205.65443,-200.46431,-203.42337,-192.67505,0.0,260.0,Nothing
-215.83597,-210.51938,-213.65038,-202.18935,0.0,261.0,Nothing
-225.05954,-219.57713,-222.95538,-210.74074,0.0,262.0,Nothing
-233.43219,-227.71692,-231.39146,-218.40472,0.0,263.0,Nothing
-241.01761,-235.01656,-239.00728,-225.27922,0.0,264.0,Nothing
-247.79482,-241.51302,-245.81715,-231.43683,0.0,265.0,Nothing
-253.71164,-247.23512,-251.82407,-236.93216,0.0,266.0,Nothing
-258.76382,-252.23744,-257.04855,-241.81831,0.0,267.0,Nothing
-262.99225,-256.55814,-261.4996,-246.10527,0.0,268.0,Nothing
-266.40958,-260.1576,-265.13028,-249.70882,0.0,269.0,Nothing
-268.97897,-262.93634,-267.86505,-252.48541,0.0,270.0,Nothing
-270.67673,-264.81668,-269.67728,-254.3332,0.0,271.0,Nothing
-271.5412,-265.7945,-270.61484,-255.2509,0.0,272.0,Nothing
-271.6459,-265.9243,-270.75516,-255.31284,0.0,273.0,Nothing
-271.05075,-265.28787,-270.1697,-254.62311,0.0,274.0,Nothing
-269.80365,-263.9846,-268.93176,-253.29411,0.0,275.0,Nothing
-267.96542,-262.11053,-267.11914,-251.42474,0.0,276.0,Nothing
-265.5903,-259.71872,-264.78906,-249.07181,0.0,277.0,Nothing
-262.69,-256.81293,-261.96457,-246.25194,0.0,278.0,Nothing
-259.24475,-253.39395,-258.6525,-242.97876,0.0,279.0,Nothing
-255.23505,-249.49089,-254.85353,-239.27858,0.0,280.0,Nothing
-250.64857,-245.13232,-250.5428,-235.15773,0.0,281.0,Nothing
-245.48473,-240.31004,-245.66856,-230.58078,0.0,282.0,Nothing
-239.78151,-234.993,-240.1946,-225.49979,0.0,283.0,Nothing
-233.6265,-229.17207,-234.14455,-219.90321,0.0,284.0,Nothing
-227.12509,-222.88887,-227.60889,-213.8432,0.0,285.0,Nothing
-220.35919,-216.22578,-220.71423,-207.42192,0.0,286.0,Nothing
-213.36334,-209.26828,-213.5714,-200.73909,0.0,287.0,Nothing
-206.12413,-202.07495,-206.23326,-193.84258,0.0,288.0,Nothing
-198.61116,-194.67288,-198.69557,-186.72707,0.0,289.0,Nothing
-190.81253,-187.06459,-190.934,-179.36949,0.0,290.0,Nothing
-182.74184,-179.24133,-182.93625,-171.76259,0.0,291.0,Nothing
-174.43521,-171.20258,-174.7083,-163.93036,0.0,292.0,Nothing
-165.95273,-162.96068,-166.26587,-155.91772,0.0,293.0,Nothing
-157.35277,-154.52834,-157.62839,-147.7629,0.0,294.0,Nothing
-148.6549,-145.91707,-148.82434,-139.48389,0.0,295.0,Nothing
-139.85341,-137.1511,-139.90048,-131.09254,0.0,296.0,Nothing
-130.95561,-128.28073,-130.92038,-122.61918,0.0,297.0,Nothing
-121.98445,-119.38316,-121.94307,-114.12021,0.0,298.0,Nothing
-112.97509,-110.547,-113.003494,-105.6599,0.0,299.0,Nothing
-103.98704,-101.84832,-104.12107,-97.2896,0.0,300.0,Nothing
-95.09402,-93.3277,-95.31473,-89.03966,0.0,301.0,Nothing
-86.351845,-84.97781,-86.59886,-80.915665,0.0,302.0,Nothing
-77.78106,-76.75377,-77.97844,-72.90068,0.0,303.0,Nothing
-69.36864,-68.60413,-69.45879,-64.97191,0.0,304.0,Nothing
-61.07005,-60.493732,-61.04501,-57.112324,0.0,305.0,Nothing
-52.815582,-52.40453,-52.72541,-49.30365,0.0,306.0,Nothing
-44.55431,-44.340946,-44.479366,-41.530617,0.0,307.0,Nothing
-36.324356,-36.34056,-36.31259,-33.804344,0.0,308.0,Nothing
-28.252317,-28.46522,-28.27672,-26.172514,0.0,309.0,Nothing
-20.457224,-20.780603,-20.45815,-18.71112,0.0,310.0,Nothing
-12.979523,-13.340349,-12.94767,-11.50999,0.0,311.0,Nothing
-5.795853,-6.1757717,-5.80464,-4.6482983,0.0,312.0,Nothing
1.1401527,0.70063853,0.9671158,1.8346626,0.0,313.0,Nothing
7.86493,7.2793307,7.418719,7.9492335,0.0,314.0,Nothing
14.376818,13.551117,13.624857,13.741138,0.0,315.0,Nothing
20.63721,19.524813,19.642565,19.27425,0.0,316.0,Nothing
26.612867,25.237434,25.497458,24.6165,0.0,317.0,Nothing
32.310253,30.739658,31.192898,29.819412,0.0,318.0,Nothing
37.75835,36.067585,36.710308,34.8971,0.0,319.0,Nothing
42.967663,41.22088,42.007053,39.82122,0.0,320.0,Nothing
47.918343,46.15762,47.0312,44.533707,0.0,321.0,Nothing
