Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
374.33646,334.24045,371.06897,-343.07162,1.0,1.0,Thumb open
2637.7573,2354.5837,2614.8005,-2418.2913,0.0,2.0,Nothing
8848.988,7896.664,8772.31,-8113.5645,0.0,3.0,Nothing
19228.773,17154.523,19063.17,-17631.08,0.0,4.0,Nothing
30985.77,27637.951,30721.193,-28411.354,0.0,5.0,Nothing
39825.797,35521.727,39489.875,-36516.984,0.0,6.0,Nothing
42469.297,37885.188,42117.625,-38940.71,0.0,7.0,Nothing
38448.707,34309.227,38139.77,-35253.74,0.0,8.0,Nothing
30095.697,26868.213,29866.424,-27594.236,0.0,9.0,Nothing
20723.967,18515.812,20581.662,-19000.941,0.0,10.0,Nothing
12688.29,11353.3955,12619.585,-11633.01,0.0,11.0,Nothing
6853.845,6152.597,6838.0767,-6283.545,0.0,12.0,Nothing
3119.348,2822.0203,3137.0796,-2859.601,0.0,13.0,Nothing
836.3242,784.1682,874.05334,-766.63635,0.0,14.0,Nothing
-985.41364,-841.4989,-932.35547,903.4101,0.0,15.0,Nothing
-3173.0742,-2791.327,-3102.0134,2909.3594,0.0,16.0,Nothing
-5863.8735,-5188.595,-5770.87,5377.0884,0.0,17.0,Nothing
-8646.768,-7668.529,-8531.419,7929.294,0.0,18.0,Nothing
-11161.525,-9910.924,-11026.527,10235.297,0.0,19.0,Nothing
-13328.208,-11844.313,-13176.922,12221.889,0.0,20.0,Nothing
-15107.819,-13433.108,-14943.947,13853.584,0.0,21.0,Nothing
-16410.48,-14596.736,-16238.486,15047.974,0.0,22.0,Nothing
-17301.041,-15393.304,-17124.762,15864.38,0.0,23.0,Nothing
-18024.488,-16041.403,-17845.543,16527.523,0.0,24.0,Nothing
-18727.71,-16671.545,-18546.424,17172.324,0.0,25.0,Nothing
-19332.465,-17213.926,-19149.844,17727.0,0.0,26.0,Nothing
-19741.75,-17583.117,-19559.602,18102.316,0.0,27.0,Nothing
-19996.178,-17816.088,-19815.879,18335.416,0.0,28.0,Nothing
-20151.703,-17961.871,-19974.053,18477.76,0.0,29.0,Nothing
-20159.246,-17975.451,-19985.453,18484.469,0.0,30.0,Nothing
-19966.818,-17810.283,-19798.535,18307.797,0.0,31.0,Nothing
-19632.97,-17518.537,-19471.33,18001.443,0.0,32.0,Nothing
-19245.004,-17176.947,-19090.338,17645.627,0.0,33.0,Nothing
-18800.783,-16783.08,-18653.434,17238.441,0.0,34.0,Nothing
-18252.621,-16296.2705,-18113.346,16735.914,0.0,35.0,Nothing
-17609.312,-15726.689,-17478.781,16145.885,0.0,36.0,Nothing
-16918.93,-15116.789,-16797.395,15512.558,0.0,37.0,Nothing
-16189.396,-14471.129,-16077.074,14843.458,0.0,38.0,Nothing
-15393.0625,-13763.748,-15290.405,14113.275,0.0,39.0,Nothing
-14529.68,-12995.108,-14437.103,13321.692,0.0,40.0,Nothing
-13632.585,-12195.504,-13550.178,12499.285,0.0,41.0,Nothing
-12721.717,-11382.454,-12649.377,11664.376,0.0,42.0,Nothing
-11788.846,-10549.113,-11726.525,10809.308,0.0,43.0,Nothing
-10826.561,-9690.383,-10774.281,9927.115,0.0,44.0,Nothing
-9845.658,-8816.441,-9803.363,9027.684,0.0,45.0,Nothing
-8862.312,-7940.679,-8829.8125,8125.945,0.0,46.0,Nothing
-7882.3584,-7067.772,-7859.423,7227.2886,0.0,47.0,Nothing
-6901.2124,-6194.6567,-6887.6514,6327.4575,0.0,48.0,Nothing
-5915.9214,-5319.4873,-5911.574,5423.76,0.0,49.0,Nothing
-4936.1655,-4449.965,-4940.7827,4525.1743,0.0,50.0,Nothing
-3977.8162,-3598.8062,-3990.9873,3646.3015,0.0,51.0,Nothing
-3043.2773,-2767.6763,-3064.5217,2789.2788,0.0,52.0,Nothing
-2120.4739,-1945.828,-2149.3975,1942.972,0.0,53.0,Nothing
-1208.2842,-1132.0433,-1244.5784,1106.3947,0.0,54.0,Nothing
-325.7732,-343.48602,-369.10458,297.11295,0.0,55.0,Nothing
516.2088,409.087,466.17496,-474.91547,0.0,56.0,Nothing
1332.3782,1137.6996,1275.8837,-1223.2614,0.0,57.0,Nothing
2133.8625,1852.208,2071.1724,-1958.1984,0.0,58.0,Nothing
2903.0232,2537.5146,2834.6516,-2663.5532,0.0,59.0,Nothing
3621.2842,3177.4307,3547.9126,-3322.238,0.0,60.0,Nothing
4301.4365,3783.4702,4223.583,-3945.9316,0.0,61.0,Nothing
4962.9707,4373.4023,4880.9355,-4552.503,0.0,62.0,Nothing
5593.6846,4936.8013,5507.8364,-5130.784,0.0,63.0,Nothing
6169.657,5452.174,6080.539,-5658.857,0.0,64.0,Nothing
6698.357,5925.496,6606.434,-6143.601,0.0,65.0,Nothing
7204.451,6378.3354,7109.9727,-6607.6685,0.0,66.0,Nothing
7683.4263,6806.803,7586.6807,-7046.913,0.0,67.0,Nothing
8109.2905,7188.046,8010.7837,-7437.4355,0.0,68.0,Nothing
8482.571,7522.778,8382.779,-7779.6567,0.0,69.0,Nothing
8829.246,7834.2593,8728.388,-8097.3926,0.0,70.0,Nothing
9152.475,8125.1426,9050.734,-8393.589,0.0,71.0,Nothing
9427.061,8372.574,9324.874,-8645.195,0.0,72.0,Nothing
9646.803,8570.621,9544.6875,-8846.547,0.0,73.0,Nothing
9836.525,8741.2295,9734.772,-9020.42,0.0,74.0,Nothing
10007.099,8894.243,9905.867,-9176.799,0.0,75.0,Nothing
10137.414,9011.296,10037.054,-9296.335,0.0,76.0,Nothing
10215.809,9082.482,10116.809,-9368.309,0.0,77.0,Nothing
10263.036,9126.574,10165.73,-9411.709,0.0,78.0,Nothing
10295.061,9157.768,10199.652,-9441.153,0.0,79.0,Nothing
10295.9,9161.451,10202.735,-9441.998,0.0,80.0,Nothing
10249.981,9123.137,10159.496,-9399.973,0.0,81.0,Nothing
10172.483,9055.951,10084.904,-9329.01,0.0,82.0,Nothing
10082.326,8976.984,9997.646,-9246.45,0.0,83.0,Nothing
9969.666,8878.193,9887.9375,-9143.198,0.0,84.0,Nothing
9817.435,8744.993,9738.861,-9003.515,0.0,85.0,Nothing
9635.012,8585.791,9559.742,-8835.987,0.0,86.0,Nothing
9442.104,8417.67,9370.164,-8658.774,0.0,87.0,Nothing
9234.793,8236.509,9166.294,-8468.383,0.0,88.0,Nothing
8996.364,8026.977,8931.572,-8249.525,0.0,89.0,Nothing
8730.618,7792.393,8669.757,-8005.7007,0.0,90.0,Nothing
8456.067,7549.4507,8399.17,-7753.8896,0.0,91.0,Nothing
8174.083,7299.7983,8121.1274,-7495.304,0.0,92.0,Nothing
7870.2456,7031.29,7821.294,-7216.6113,0.0,93.0,Nothing
7544.0845,6744.132,7499.1836,-6917.3013,0.0,94.0,Nothing
7211.546,6452.489,7170.6226,-6612.0293,0.0,95.0,Nothing
6877.707,6160.183,6840.6953,-6305.5483,0.0,96.0,Nothing
6530.995,5856.0273,6497.974,-5987.314,0.0,97.0,Nothing
6167.5986,5535.8647,6138.707,-5653.8765,0.0,98.0,Nothing
5799.9575,5210.3047,5775.2188,-5316.6865,0.0,99.0,Nothing
5435.5044,4886.043,5414.827,-4982.5483,0.0,100.0,Nothing
5066.1807,4556.7,5049.4844,-4643.981,0.0,101.0,Nothing
4686.474,4218.6553,4673.6855,-4295.8013,0.0,102.0,Nothing
4305.1763,3880.7385,4296.1274,-3945.9941,0.0,103.0,Nothing
3930.428,3550.131,3924.8801,-3602.0378,0.0,104.0,Nothing
3557.1802,3221.3142,3554.9604,-3259.3755,0.0,105.0,Nothing
3179.1692,2887.478,3180.216,-2912.3606,0.0,106.0,Nothing
2801.8281,2552.589,2806.1055,-2566.0898,0.0,107.0,Nothing
