Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
525.390625,-1000.0,-523.4375,-622.55859375,0,136,6,Shawn
-1000.0,-174.8046875,-463.37890625,974.12109375,0,137,6,Shawn
-757.32421875,509.27734375,-279.296875,818.359375,0,138,6,Shawn
817.3828125,-359.375,-246.09375,-724.609375,0,139,6,Shawn
-960.44921875,-1000.0,-455.078125,-1000.0,0,140,6,Shawn
-429.19921875,-498.53515625,-549.8046875,254.39453125,0,141,6,Shawn
-1000.0,470.21484375,-379.39453125,-790.0390625,0,142,6,Shawn
107.421875,-104.4921875,-348.6328125,-83.49609375,0,143,6,Shawn
-750.0,-1000.0,-501.953125,-1000.0,0,144,6,Shawn
133.7890625,-749.51171875,-535.64453125,-178.7109375,0,145,6,Shawn
-1000.0,316.89453125,-397.94921875,-784.66796875,0,146,6,Shawn
-219.7265625,210.9375,-343.75,266.6015625,0,147,6,Shawn
-780.2734375,-865.72265625,-463.8671875,-1000.0,0,148,6,Shawn
270.99609375,-938.4765625,-490.72265625,-311.03515625,0,149,6,Shawn
-1000.0,89.84375,-320.80078125,-807.12890625,0,150,6,Shawn
-416.015625,454.1015625,-233.88671875,428.7109375,0,151,6,Shawn
-860.3515625,-585.44921875,-423.33984375,-1000.0,0,152,6,Shawn
629.8828125,-1000.0,-537.109375,-747.0703125,0,153,6,Shawn
-965.8203125,-244.62890625,-449.21875,835.44921875,0,154,6,Shawn
-888.18359375,497.55859375,-317.87109375,926.7578125,0,155,6,Shawn
625.9765625,-327.63671875,-401.85546875,-592.7734375,0,156,6,Shawn
-840.8203125,-1000.0,-510.25390625,-1000.0,0,157,6,Shawn
-229.4921875,-559.08203125,-477.5390625,133.7890625,0,158,6,Shawn
-1000.0,440.91796875,-380.37109375,-770.5078125,0,159,6,Shawn
-19.53125,-27.83203125,-379.39453125,36.1328125,0,160,6,Shawn
-753.41796875,-1000.0,-427.24609375,-1000.0,0,161,6,Shawn
243.1640625,-789.0625,-367.67578125,-205.078125,0,162,6,Shawn
-1000.0,263.18359375,-359.86328125,-786.1328125,0,163,6,Shawn
-234.86328125,264.6484375,-383.30078125,271.484375,0,164,6,Shawn
-775.87890625,-797.36328125,-432.6171875,-1000.0,0,165,6,Shawn
319.82421875,-981.93359375,-501.46484375,-415.0390625,0,166,6,Shawn
-1000.0,-34.66796875,-471.19140625,-854.98046875,0,167,6,Shawn
-516.11328125,434.5703125,-369.62890625,540.52734375,0,168,6,Shawn
-931.15234375,-517.578125,-387.6953125,-1000.0,0,169,6,Shawn
768.5546875,-1000.0,-475.5859375,-884.765625,0,170,6,Shawn
-801.26953125,-345.21484375,-495.1171875,631.8359375,0,171,6,Shawn
-1000.0,483.3984375,-387.20703125,-927.24609375,0,172,6,Shawn
414.55078125,-241.69921875,-284.66796875,-377.9296875,0,173,6,Shawn
-789.55078125,-1000.0,-375.0,-1000.0,0,174,6,Shawn
-102.5390625,-636.23046875,-521.97265625,-18.06640625,0,175,6,Shawn
-1000.0,403.80859375,-411.62109375,-766.6015625,0,176,6,Shawn
-140.625,57.6171875,-327.63671875,187.01171875,0,177,6,Shawn
-771.97265625,-979.4921875,-456.54296875,-1000.0,0,178,6,Shawn
257.32421875,-853.02734375,-540.0390625,-224.609375,0,179,6,Shawn
-1000.0,194.3359375,-425.78125,-780.2734375,0,180,6,Shawn
-237.79296875,334.47265625,-324.21875,285.15625,0,181,6,Shawn
-779.296875,-725.09765625,-435.05859375,-1000.0,0,182,6,Shawn
426.26953125,-1000.0,-534.66796875,-511.71875,0,183,6,Shawn
-1000.0,-98.6328125,-446.77734375,-915.0390625,0,184,6,Shawn
-615.234375,496.58203125,-286.1328125,656.73828125,0,185,6,Shawn
989.2578125,-431.640625,-328.61328125,-900.87890625,0,186,6,Shawn
903.3203125,-1000.0,-465.8203125,-1000.0,0,187,6,Shawn
-611.328125,-404.296875,-445.80078125,422.36328125,0,188,6,Shawn
-1000.0,524.90234375,-251.953125,-841.796875,0,189,6,Shawn
220.703125,-172.36328125,-329.58984375,-225.09765625,0,190,6,Shawn
-759.27734375,-1000.0,-523.4375,-1000.0,0,191,6,Shawn
19.04296875,-683.59375,-506.34765625,-113.28125,0,192,6,Shawn
-1000.0,363.28125,-392.578125,-776.85546875,0,193,6,Shawn
-207.51953125,125.0,-376.46484375,234.375,0,194,6,Shawn
-783.69140625,-927.24609375,-481.4453125,-1000.0,0,195,6,Shawn
268.5546875,-896.484375,-503.41796875,-251.953125,0,196,6,Shawn
-1000.0,132.8125,-388.18359375,-786.62109375,0,197,6,Shawn
-317.3828125,395.5078125,-291.50390625,356.93359375,0,198,6,Shawn
-811.5234375,-648.92578125,-411.62109375,-1000.0,0,199,6,Shawn
529.296875,-1000.0,-432.6171875,-598.14453125,0,200,6,Shawn
-1000.0,-161.1328125,-364.74609375,-993.1640625,0,201,6,Shawn
-757.32421875,473.6328125,-376.46484375,784.66796875,0,202,6,Shawn
816.89453125,-391.6015625,-400.390625,-752.9296875,0,203,6,Shawn
-958.49609375,-1000.0,-488.76953125,-1000.0,0,204,6,Shawn
-424.31640625,-500.0,-518.5546875,249.0234375,0,205,6,Shawn
-1000.0,455.56640625,-408.203125,-789.0625,0,206,6,Shawn
100.09765625,-106.4453125,-357.91015625,-79.58984375,0,207,6,Shawn
-750.0,-1000.0,-458.0078125,-1000.0,0,208,6,Shawn
140.625,-740.234375,-470.21484375,-172.8515625,0,209,6,Shawn
-1000.0,317.87109375,-381.34765625,-783.69140625,0,210,6,Shawn
-220.703125,216.796875,-321.2890625,266.11328125,0,211,6,Shawn
-780.2734375,-842.28515625,-333.49609375,-1000.0,0,212,6,Shawn
270.99609375,-946.77734375,-476.5625,-325.68359375,0,213,6,Shawn
-1000.0,33.203125,-480.46875,-813.4765625,0,214,6,Shawn
-418.45703125,416.50390625,-331.0546875,454.58984375,0,215,6,Shawn
-861.328125,-571.77734375,-377.44140625,-1000.0,0,216,6,Shawn
632.32421875,-1000.0,-530.76171875,-763.18359375,0,217,6,Shawn
-960.44921875,-270.5078125,-510.25390625,837.40234375,0,218,6,Shawn
-901.3671875,495.1171875,-351.5625,889.16015625,0,219,6,Shawn
606.93359375,-307.6171875,-372.55859375,-645.01953125,0,220,6,Shawn
-836.42578125,-1000.0,-463.8671875,-1000.0,0,221,6,Shawn
-224.609375,-568.84765625,-475.09765625,131.34765625,0,222,6,Shawn
-1000.0,475.09765625,-298.33984375,-769.53125,0,223,6,Shawn
-23.4375,14.6484375,-240.72265625,42.96875,0,224,6,Shawn
-753.90625,-1000.0,-484.86328125,-1000.0,0,225,6,Shawn
243.1640625,-804.6875,-529.78515625,-208.984375,0,226,6,Shawn
-1000.0,254.8828125,-402.34375,-786.1328125,0,227,6,Shawn
-235.3515625,262.6953125,-368.65234375,271.484375,0,228,6,Shawn
-775.87890625,-804.19921875,-480.46875,-1000.0,0,229,6,Shawn
325.1953125,-972.65625,-487.79296875,-404.78515625,0,230,6,Shawn
-1000.0,-23.4375,-411.1328125,-850.09765625,0,231,6,Shawn
-519.53125,441.40625,-365.72265625,536.62109375,0,232,6,Shawn
-930.6640625,-514.16015625,-394.53125,-1000.0,0,233,6,Shawn
762.20703125,-1000.0,-436.03515625,-898.4375,0,234,6,Shawn
-808.10546875,-305.17578125,-369.140625,617.1875,0,235,6,Shawn
-1000.0,500.0,-322.265625,-933.59375,0,236,6,Shawn
409.66796875,-260.25390625,-406.25,-392.578125,0,237,6,Shawn
-789.0625,-1000.0,-492.67578125,-1000.0,0,238,6,Shawn
-100.09765625,-633.30078125,-494.140625,-14.16015625,0,239,6,Shawn
-1000.0,401.3671875,-406.25,-770.01953125,0,240,6,Shawn
-144.04296875,49.31640625,-384.765625,158.69140625,0,241,6,Shawn
-772.94921875,-979.98046875,-465.33203125,-1000.0,0,242,6,Shawn
257.32421875,-858.88671875,-497.55859375,-221.19140625,0,243,6,Shawn
-1000.0,180.17578125,-437.98828125,-782.71484375,0,244,6,Shawn
-238.28125,348.14453125,-337.40234375,291.9921875,0,245,6,Shawn
-779.296875,-704.1015625,-307.6171875,-1000.0,0,246,6,Shawn
427.734375,-1000.0,-390.625,-516.6015625,0,247,6,Shawn
-1000.0,-118.1640625,-477.05078125,-916.9921875,0,248,6,Shawn
-618.1640625,462.890625,-370.1171875,659.1796875,0,249,6,Shawn
986.328125,-444.3359375,-375.9765625,-898.4375,0,250,6,Shawn
907.71484375,-1000.0,-513.18359375,-1000.0,0,251,6,Shawn
-605.46875,-424.8046875,-525.390625,414.0625,0,252,6,Shawn
-1000.0,488.76953125,-363.28125,-825.68359375,0,253,6,Shawn
216.30859375,-165.0390625,-333.0078125,-193.359375,0,254,6,Shawn
-759.27734375,-1000.0,-484.86328125,-1000.0,0,255,6,Shawn
22.94921875,-696.77734375,-525.390625,-117.67578125,0,256,6,Shawn
-1000.0,381.34765625,-353.515625,-775.87890625,0,257,6,Shawn
-208.0078125,180.6640625,-213.8671875,243.1640625,0,258,6,Shawn
-783.203125,-910.64453125,-395.01953125,-1000.0,0,259,6,Shawn
268.5546875,-904.78515625,-512.20703125,-250.48828125,0,260,6,Shawn
-1000.0,122.0703125,-405.76171875,-785.15625,0,261,6,Shawn
-317.87109375,377.44140625,-346.19140625,345.21484375,0,262,6,Shawn
-812.01171875,-653.80859375,-449.70703125,-1000.0,0,263,6,Shawn
534.66796875,-1000.0,-537.59765625,-630.37109375,0,264,6,Shawn
-1000.0,-184.5703125,-465.33203125,977.05078125,0,265,6,Shawn
-759.27734375,485.3515625,-345.21484375,791.9921875,0,266,6,Shawn
816.40625,-384.765625,-403.80859375,-763.671875,0,267,6,Shawn
-957.51953125,-1000.0,-527.83203125,-1000.0,0,268,6,Shawn
-421.875,-465.33203125,-414.0625,283.69140625,0,269,6,Shawn
-1000.0,511.71875,-248.046875,-789.0625,0,270,6,Shawn
95.21484375,-101.07421875,-361.328125,-83.984375,0,271,6,Shawn
-750.48828125,-1000.0,-493.65234375,-1000.0,0,272,6,Shawn
145.5078125,-746.58203125,-479.4921875,-160.64453125,0,273,6,Shawn
-1000.0,304.6875,-402.83203125,-781.73828125,0,274,6,Shawn
-221.19140625,213.37890625,-365.72265625,252.9296875,0,275,6,Shawn
-779.78515625,-850.5859375,-427.24609375,-1000.0,0,276,6,Shawn
270.99609375,-949.70703125,-480.95703125,-320.3125,0,277,6,Shawn
-1000.0,32.2265625,-443.84765625,-812.5,0,278,6,Shawn
-420.41015625,407.2265625,-376.46484375,437.5,0,279,6,Shawn
-862.3046875,-583.0078125,-402.83203125,-1000.0,0,280,6,Shawn
634.765625,-1000.0,-443.359375,-755.859375,0,281,6,Shawn
-958.49609375,-253.90625,-414.0625,823.73046875,0,282,6,Shawn
-904.296875,491.69921875,-357.91015625,933.59375,0,283,6,Shawn
602.05078125,-319.82421875,-352.05078125,-578.125,0,284,6,Shawn
-834.47265625,-1000.0,-375.9765625,-1000.0,0,285,6,Shawn
-221.19140625,-575.68359375,-474.12109375,104.00390625,0,286,6,Shawn
-1000.0,427.24609375,-422.36328125,-770.99609375,0,287,6,Shawn
-26.85546875,-21.484375,-357.421875,44.921875,0,288,6,Shawn
-754.8828125,-1000.0,-467.7734375,-1000.0,0,289,6,Shawn
243.65234375,-801.26953125,-503.90625,-208.984375,0,290,6,Shawn
-1000.0,258.30078125,-406.73828125,-786.1328125,0,291,6,Shawn
-235.3515625,282.71484375,-347.65625,271.484375,0,292,6,Shawn
-775.87890625,-786.62109375,-398.92578125,-1000.0,0,293,6,Shawn
326.171875,-979.00390625,-448.2421875,-405.2734375,0,294,6,Shawn
-1000.0,-28.3203125,-427.734375,-853.02734375,0,295,6,Shawn
-522.4609375,474.609375,-264.6484375,568.359375,0,296,6,Shawn
-933.59375,-481.93359375,-294.921875,-990.234375,0,297,6,Shawn
769.53125,-1000.0,-536.1328125,-899.4140625,0,298,6,Shawn
-798.33984375,-345.703125,-516.11328125,627.44140625,0,299,6,Shawn
-1000.0,497.0703125,-352.05078125,-937.98828125,0,300,6,Shawn
399.4140625,-248.046875,-388.671875,-396.97265625,0,301,6,Shawn
-787.59765625,-1000.0,-528.80859375,-1000.0,0,302,6,Shawn
-96.19140625,-629.39453125,-507.8125,-12.6953125,0,303,6,Shawn
-1000.0,417.48046875,-376.953125,-767.578125,0,304,6,Shawn
-148.4375,78.61328125,-322.75390625,172.36328125,0,305,6,Shawn
-773.4375,-970.703125,-404.296875,-1000.0,0,306,6,Shawn
258.30078125,-847.65625,-435.05859375,-222.65625,0,307,6,Shawn
-1000.0,224.609375,-309.5703125,-781.25,0,308,6,Shawn
-237.79296875,336.42578125,-330.56640625,285.64453125,0,309,6,Shawn
-779.78515625,-733.3984375,-477.5390625,-1000.0,0,310,6,Shawn
429.6875,-1000.0,-511.23046875,-505.37109375,0,311,6,Shawn
-1000.0,-112.3046875,-455.078125,-911.1328125,0,312,6,Shawn
-618.65234375,453.125,-384.765625,652.34375,0,313,6,Shawn
985.83984375,-451.171875,-428.22265625,-903.3203125,0,314,6,Shawn
908.69140625,-1000.0,-501.953125,-1000.0,0,315,6,Shawn
-603.02734375,-426.7578125,-487.3046875,419.921875,0,316,6,Shawn
-1000.0,496.09375,-345.21484375,-833.0078125,0,317,6,Shawn
214.35546875,-157.2265625,-318.359375,-206.0546875,0,318,6,Shawn
-758.7890625,-1000.0,-371.58203125,-1000.0,0,319,6,Shawn
24.90234375,-691.89453125,-390.13671875,-119.62890625,0,320,6,Shawn
-1000.0,362.3046875,-395.01953125,-777.83203125,0,321,6,Shawn
-208.0078125,129.39453125,-374.51171875,235.3515625,0,322,6,Shawn
-783.203125,-921.875,-449.21875,-1000.0,0,323,6,Shawn
268.5546875,-904.78515625,-496.09375,-255.859375,0,324,6,Shawn
-1000.0,101.5625,-455.56640625,-788.0859375,0,325,6,Shawn
-318.359375,375.9765625,-362.79296875,346.6796875,0,326,6,Shawn
-812.5,-639.6484375,-406.73828125,-1000.0,0,327,6,Shawn
534.1796875,-1000.0,-518.5546875,-625.0,0,328,6,Shawn
-1000.0,-183.10546875,-461.42578125,969.7265625,0,329,6,Shawn
-772.4609375,513.18359375,-283.69140625,828.125,0,330,6,Shawn
799.8046875,-352.5390625,-258.7890625,-712.890625,0,331,6,Shawn
-952.1484375,-1000.0,-460.9375,-1000.0,0,332,6,Shawn
-417.96875,-509.27734375,-541.50390625,252.44140625,0,333,6,Shawn
-1000.0,466.30859375,-377.9296875,-789.0625,0,334,6,Shawn
92.7734375,-95.703125,-354.4921875,-79.58984375,0,335,6,Shawn
-750.48828125,-1000.0,-471.19140625,-1000.0,0,336,6,Shawn
149.90234375,-758.7890625,-503.41796875,-178.7109375,0,337,6,Shawn
-1000.0,307.12890625,-407.2265625,-784.1796875,0,338,6,Shawn
-221.6796875,212.40234375,-354.98046875,266.6015625,0,339,6,Shawn
-779.78515625,-863.76953125,-468.26171875,-1000.0,0,340,6,Shawn
270.99609375,-944.3359375,-493.1640625,-312.98828125,0,341,6,Shawn
-1000.0,82.03125,-325.1953125,-807.6171875,0,342,6,Shawn
-421.38671875,455.56640625,-243.1640625,431.640625,0,343,6,Shawn
-863.28125,-584.47265625,-432.6171875,-1000.0,0,344,6,Shawn
636.71875,-1000.0,-536.62109375,-779.296875,0,345,6,Shawn
-957.03125,-259.765625,-478.515625,791.50390625,0,346,6,Shawn
-904.78515625,484.375,-372.55859375,937.01171875,0,347,6,Shawn
603.02734375,-322.265625,-414.55078125,-587.890625,0,348,6,Shawn
-835.9375,-1000.0,-503.41796875,-1000.0,0,349,6,Shawn
-223.6328125,-562.01171875,-472.16796875,135.7421875,0,350,6,Shawn
-1000.0,453.61328125,-353.515625,-769.53125,0,351,6,Shawn
-29.296875,-18.06640625,-361.328125,38.57421875,0,352,6,Shawn
-755.37109375,-1000.0,-431.15234375,-1000.0,0,353,6,Shawn
244.140625,-792.96875,-365.72265625,-204.58984375,0,354,6,Shawn
-1000.0,259.27734375,-360.83984375,-785.64453125,0,355,6,Shawn
-235.3515625,265.625,-395.99609375,271.484375,0,356,6,Shawn
-775.87890625,-797.36328125,-443.84765625,-1000.0,0,357,6,Shawn
326.171875,-985.83984375,-504.39453125,-417.48046875,0,358,6,Shawn
-1000.0,-40.52734375,-478.515625,-856.4453125,0,359,6,Shawn
-519.53125,438.4765625,-378.90625,541.9921875,0,360,6,Shawn
-932.6171875,-513.18359375,-403.3203125,-1000.0,0,361,6,Shawn
771.484375,-1000.0,-498.53515625,-885.7421875,0,362,6,Shawn
-794.43359375,-348.6328125,-503.41796875,629.8828125,0,363,6,Shawn
-1000.0,492.67578125,-391.6015625,-926.26953125,0,364,6,Shawn
396.97265625,-231.4453125,-296.38671875,-380.859375,0,365,6,Shawn
-788.0859375,-1000.0,-350.09765625,-1000.0,0,366,6,Shawn
-100.09765625,-636.23046875,-470.703125,2.44140625,0,367,6,Shawn
-1000.0,404.296875,-404.296875,-762.6953125,0,368,6,Shawn
-146.484375,60.05859375,-339.35546875,184.5703125,0,369,6,Shawn
-773.4375,-976.07421875,-451.66015625,-1000.0,0,370,6,Shawn
257.8125,-862.3046875,-526.85546875,-225.09765625,0,371,6,Shawn
-1000.0,184.08203125,-427.24609375,-780.2734375,0,372,6,Shawn
-238.28125,342.7734375,-336.42578125,285.64453125,0,373,6,Shawn
-779.78515625,-719.23828125,-438.96484375,-1000.0,0,374,6,Shawn
433.59375,-1000.0,-528.3203125,-512.20703125,0,375,6,Shawn
-1000.0,-105.46875,-446.2890625,-915.52734375,0,376,6,Shawn
-619.62890625,494.62890625,-293.9453125,658.203125,0,377,6,Shawn
986.328125,-431.15234375,-329.1015625,-900.390625,0,378,6,Shawn
