Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
9259.716,8131.097,9168.609,-8496.664,0.0,72.0,Nothing
9497.46,8322.926,9406.604,-8716.481,0.0,73.0,Nothing
9705.184,8488.685,9614.814,-8908.756,0.0,74.0,Nothing
9891.613,8637.901,9801.922,-9081.377,0.0,75.0,Nothing
10034.095,8751.986,9945.445,-9213.397,0.0,76.0,Nothing
10118.502,8819.737,10031.276,-9291.664,0.0,77.0,Nothing
10163.691,8858.57,10077.998,-9333.382,0.0,78.0,Nothing
10186.884,8883.179,10102.677,-9354.45,0.0,79.0,Nothing
10175.728,8881.143,10092.792,-9343.682,0.0,80.0,Nothing
10117.237,8839.727,10034.283,-9289.227,0.0,81.0,Nothing
10027.024,8772.094,9941.32,-9205.426,0.0,82.0,Nothing
9924.213,8694.439,9833.738,-9109.931,0.0,83.0,Nothing
9799.995,8598.033,9705.728,-8994.803,0.0,84.0,Nothing
9637.7295,8467.837,9542.08,-8844.816,0.0,85.0,Nothing
9445.794,8311.702,9348.992,-8667.604,0.0,86.0,Nothing
9243.109,8146.4756,9143.012,-8480.52,0.0,87.0,Nothing
9026.627,7968.6514,8921.955,-8280.839,0.0,88.0,Nothing
8781.095,7763.8555,8672.94,-8054.6216,0.0,89.0,Nothing
8510.815,7535.8223,8400.925,-7805.806,0.0,90.0,Nothing
8234.168,7301.0938,8123.782,-7551.264,0.0,91.0,Nothing
7952.8643,7060.958,7843.4775,-7292.6367,0.0,92.0,Nothing
7652.871,6802.5776,7546.253,-7017.0815,0.0,93.0,Nothing
7332.783,6525.043,7229.753,-6723.2227,0.0,94.0,Nothing
7006.3115,6241.6196,6906.897,-6423.488,0.0,95.0,Nothing
6676.599,5956.1743,6581.7144,-6120.638,0.0,96.0,Nothing
6331.397,5658.449,6243.4434,-5803.359,0.0,97.0,Nothing
5966.777,5345.5034,5888.868,-5467.985,0.0,98.0,Nothing
5594.825,5028.9326,5530.5947,-5125.5557,0.0,99.0,Nothing
5223.017,4716.1064,5176.978,-4782.9224,0.0,100.0,Nothing
4844.6772,4400.6865,4821.4907,-4434.036,0.0,101.0,Nothing
4456.337,4077.699,4459.1553,-4075.8755,0.0,102.0,Nothing
4068.0737,3753.7778,4097.668,-3717.8904,0.0,103.0,Nothing
3688.7559,3435.3735,3743.9546,-3368.3843,0.0,104.0,Nothing
3314.7068,3118.621,3393.141,-3024.0972,0.0,105.0,Nothing
2941.2893,2798.7026,3039.6973,-2680.8445,0.0,106.0,Nothing
2573.9128,2479.6519,2688.2422,-2343.589,0.0,107.0,Nothing
2218.4792,2166.8105,2344.315,-2017.6401,0.0,108.0,Nothing
1870.5807,1857.3267,2004.0869,-1698.808,0.0,109.0,Nothing
1523.7247,1546.3839,1662.514,-1381.0669,0.0,110.0,Nothing
1181.0283,1236.9546,1323.874,-1067.3015,0.0,111.0,Nothing
849.7794,935.43567,995.2049,-764.2387,0.0,112.0,Nothing
529.9993,642.13824,675.52026,-471.88193,0.0,113.0,Nothing
216.89809,353.63446,360.08514,-185.74702,0.0,114.0,Nothing
-89.415794,71.1158,50.50566,94.18639,0.0,115.0,Nothing
-384.63257,-200.63223,-247.7622,364.0425,0.0,116.0,Nothing
-667.9295,-460.3359,-534.30255,623.06604,0.0,117.0,Nothing
-941.6935,-710.2957,-811.9408,873.37103,0.0,118.0,Nothing
-1204.9532,-950.8708,-1078.7457,1113.9362,0.0,119.0,Nothing
-1453.4735,-1180.1465,-1330.0693,1340.7598,0.0,120.0,Nothing
-1686.1355,-1398.4114,-1567.005,1552.8018,0.0,121.0,Nothing
-1906.0626,-1608.3768,-1794.9802,1753.0271,0.0,122.0,Nothing
-2115.249,-1810.713,-2014.6901,1943.3912,0.0,123.0,Nothing
-2312.376,-2002.9518,-2221.681,2122.7458,0.0,124.0,Nothing
-2496.3816,-2183.287,-2414.5205,2290.098,0.0,125.0,Nothing
-2668.4558,-2352.527,-2596.4465,2446.482,0.0,126.0,Nothing
-2829.5425,-2511.6426,-2768.6824,2592.7058,0.0,127.0,Nothing
-2978.6829,-2659.8564,-2928.2737,2727.884,0.0,128.0,Nothing
-3114.9421,-2796.0886,-3073.4219,2851.2495,0.0,129.0,Nothing
-3239.0244,-2920.5017,-3205.9558,2963.5942,0.0,130.0,Nothing
-3352.05,-3033.7705,-3327.3997,3066.0427,0.0,131.0,Nothing
-3454.1636,-3136.056,-3436.7126,3158.7224,0.0,132.0,Nothing
-3545.1,-3227.3435,-3533.2295,3241.3096,0.0,133.0,Nothing
-3625.0789,-3307.9976,-3618.5952,3313.9006,0.0,134.0,Nothing
-3694.517,-3378.6409,-3694.4702,3376.7878,0.0,135.0,Nothing
-3753.493,-3439.809,-3760.5117,3430.0005,0.0,136.0,Nothing
-3801.7834,-3491.4622,-3815.3887,3473.4,0.0,137.0,Nothing
-3839.0747,-3532.6616,-3858.237,3506.8643,0.0,138.0,Nothing
-3865.217,-3562.4192,-3888.775,3530.3843,0.0,139.0,Nothing
-3880.631,-3581.0608,-3907.2341,3544.2952,0.0,140.0,Nothing
-3886.1426,-3590.0278,-3914.479,3549.181,0.0,141.0,Nothing
-3882.1545,-3590.2935,-3911.4878,3545.2815,0.0,142.0,Nothing
-3868.5632,-3581.8413,-3898.851,3532.5007,0.0,143.0,Nothing
-3845.766,-3564.7217,-3877.2205,3511.3,0.0,144.0,Nothing
-3814.8638,-3539.4136,-3847.567,3482.8127,0.0,145.0,Nothing
-3776.4548,-3505.8354,-3810.3306,3447.6794,0.0,146.0,Nothing
-3730.2546,-3463.3235,-3765.0933,3405.6558,0.0,147.0,Nothing
-3676.398,-3412.1055,-3711.7405,3356.8047,0.0,148.0,Nothing
-3615.9023,-3353.545,-3651.0847,3301.9714,0.0,149.0,Nothing
-3549.224,-3288.434,-3583.7605,3241.511,0.0,150.0,Nothing
-3475.6992,-3216.3906,-3509.548,3174.7852,0.0,151.0,Nothing
-3395.3042,-3137.6772,-3428.6245,3101.759,0.0,152.0,Nothing
-3309.7588,-3054.4546,-3342.5745,3023.9922,0.0,153.0,Nothing
-3220.9119,-2969.3618,-3253.1936,2943.1396,0.0,154.0,Nothing
-3129.1255,-2883.733,-3161.0486,2859.4673,0.0,155.0,Nothing
-3034.191,-2797.859,-3066.0818,2772.7256,0.0,156.0,Nothing
-2936.5515,-2711.665,-2968.5942,2683.3289,0.0,157.0,Nothing
-2836.3147,-2623.7861,-2868.3748,2591.485,0.0,158.0,Nothing
-2732.1267,-2530.9932,-2763.8223,2496.1255,0.0,159.0,Nothing
-2622.546,-2430.2832,-2653.4854,2396.0793,0.0,160.0,Nothing
-2507.9038,-2321.3767,-2537.867,2291.7031,0.0,161.0,Nothing
-2389.5444,-2206.235,-2418.4258,2184.1592,0.0,162.0,Nothing
-2267.981,-2086.953,-2295.6433,2073.7598,0.0,163.0,Nothing
-2143.2886,-1965.4329,-2169.6436,1960.3978,0.0,164.0,Nothing
-2016.687,-1844.1313,-2041.8722,1845.0835,0.0,165.0,Nothing
-1889.972,-1725.0049,-1914.2042,1729.4631,0.0,166.0,Nothing
-1763.5818,-1607.7504,-1786.822,1614.0197,0.0,167.0,Nothing
-1636.8152,-1490.5369,-1658.8076,1498.211,0.0,168.0,Nothing
-1509.8169,-1372.4257,-1530.4562,1382.2404,0.0,169.0,Nothing
-1383.7272,-1254.0245,-1403.106,1267.1611,0.0,170.0,Nothing
-1258.8977,-1136.1133,-1276.9496,1153.2404,0.0,171.0,Nothing
-1134.6273,-1019.0185,-1151.0654,1039.7739,0.0,172.0,Nothing
-1010.8645,-903.4345,-1025.609,926.70404,0.0,173.0,Nothing
-888.5998,-790.44434,-901.9487,814.9665,0.0,174.0,Nothing
-768.28577,-680.19916,-780.47675,704.9953,0.0,175.0,Nothing
-649.3726,-571.7281,-660.2748,596.28265,0.0,176.0,Nothing
-531.7857,-464.52216,-541.2386,488.7498,0.0,177.0,Nothing
-416.4657,-359.35318,-424.60977,383.2433,0.0,178.0,Nothing
-304.0092,-257.35068,-310.99197,280.25958,0.0,179.0,Nothing
-194.05984,-159.23712,-199.69948,179.4017,0.0,180.0,Nothing
-86.54435,-65.552,-90.64394,80.59818,0.0,181.0,Nothing
17.64975,23.432686,14.8675,-15.230722,0.0,182.0,Nothing
117.79193,108.38037,115.946075,-107.2779,0.0,183.0,Nothing
214.10397,190.75072,213.18394,-195.67998,0.0,184.0,Nothing
306.8655,271.62735,307.11703,-280.69473,0.0,185.0,Nothing
395.6355,351.01862,397.07376,-361.93607,0.0,186.0,Nothing
480.0338,428.37952,482.48724,-439.08575,0.0,187.0,Nothing
560.53735,503.22964,564.0664,-512.63983,0.0,188.0,Nothing
637.74084,574.825,642.5618,-583.2247,0.0,189.0,Nothing
711.3743,641.74164,717.3794,-650.67206,0.0,190.0,Nothing
780.75214,702.567,787.5207,-714.40497,0.0,191.0,Nothing
845.7294,756.95984,853.0578,-774.2954,0.0,192.0,Nothing
906.5347,805.6247,914.58124,-830.5124,0.0,193.0,Nothing
963.0891,849.50323,971.9438,-882.92175,0.0,194.0,Nothing
1015.26953,889.4814,1024.7552,-931.343,0.0,195.0,Nothing
1063.5754,926.5463,1073.5328,-976.163,0.0,196.0,Nothing
1108.7068,961.3922,1118.9054,-1017.9802,0.0,197.0,Nothing
1150.513,993.8008,1159.9484,-1056.67,0.0,198.0,Nothing
1188.0063,1022.9735,1195.04,-1091.3683,0.0,199.0,Nothing
1220.3186,1048.4222,1224.1709,-1121.2975,0.0,200.0,Nothing
1247.0016,1070.1041,1248.0535,-1146.0197,0.0,201.0,Nothing
1267.5774,1087.9633,1265.1196,-1165.0319,0.0,202.0,Nothing
1281.6499,1101.8658,1272.6951,-1177.9133,0.0,203.0,Nothing
1289.548,1111.8672,1271.5677,-1184.9691,0.0,204.0,Nothing
1292.248,1118.2278,1265.8572,-1187.1487,0.0,205.0,Nothing
1290.5822,1121.2815,1257.8291,-1185.2524,0.0,206.0,Nothing
1284.9501,1121.5098,1246.4626,-1179.6335,0.0,207.0,Nothing
1275.7435,1119.6428,1231.6748,-1170.614,0.0,208.0,Nothing
1263.5583,1116.3566,1216.0881,-1158.718,0.0,209.0,Nothing
1248.9172,1111.6926,1201.2456,-1144.461,0.0,210.0,Nothing
1232.114,1104.8906,1185.3207,-1128.2379,0.0,211.0,Nothing
1213.3711,1094.9711,1166.1858,-1110.4197,0.0,212.0,Nothing
1192.8966,1081.5386,1144.0015,-1091.2858,0.0,213.0,Nothing
1170.7544,1065.1016,1119.5197,-1070.8436,0.0,214.0,Nothing
1146.8779,1046.6953,1092.5626,-1048.8961,0.0,215.0,Nothing
1121.2156,1027.0901,1063.387,-1025.2725,0.0,216.0,Nothing
1093.6942,1006.2324,1033.3374,-999.8417,0.0,217.0,Nothing
1064.0737,983.46625,1003.2467,-972.3755,0.0,218.0,Nothing
1032.0802,958.2391,972.7841,-942.65265,0.0,219.0,Nothing
997.7702,930.5587,941.73315,-910.7761,0.0,220.0,Nothing
961.63696,901.0191,910.4888,-877.2383,0.0,221.0,Nothing
924.35,870.6152,879.1477,-842.66125,0.0,222.0,Nothing
886.6532,840.3859,847.31537,-807.7381,0.0,223.0,Nothing
849.6001,810.9559,814.88116,-773.5041,0.0,224.0,Nothing
814.3766,782.1817,781.9479,-741.1718,0.0,225.0,Nothing
781.3394,753.1211,747.99133,-711.1607,0.0,226.0,Nothing
749.31354,722.53107,712.2078,-682.345,0.0,227.0,Nothing
716.0598,689.5632,674.6476,-652.4713,0.0,228.0,Nothing
679.20996,653.94135,635.84546,-619.1157,0.0,229.0,Nothing
636.7978,615.7152,595.67523,-580.2745,0.0,230.0,Nothing
587.834,575.3001,553.8922,-534.94055,0.0,231.0,Nothing
533.1674,533.76025,511.40884,-483.91876,0.0,232.0,Nothing
475.40778,492.53592,469.69962,-429.748,0.0,233.0,Nothing
417.34036,452.61102,429.2119,-375.1774,0.0,234.0,Nothing
360.51025,414.16443,389.51062,-321.78253,0.0,235.0,Nothing
305.45865,377.03186,350.5445,-270.15152,0.0,236.0,Nothing
252.59268,341.08017,312.47003,-220.69855,0.0,237.0,Nothing
202.15796,305.9772,274.71252,-173.64645,0.0,238.0,Nothing
153.81949,271.05066,236.6543,-128.65057,0.0,239.0,Nothing
107.058655,235.83295,199.00842,-85.19018,0.0,240.0,Nothing
61.904957,200.52208,163.21506,-43.278835,0.0,241.0,Nothing
18.817831,165.52258,129.62598,-3.3763797,0.0,242.0,Nothing
-21.978458,130.87463,97.48308,34.25657,0.0,243.0,Nothing
-60.599007,96.60495,66.50705,69.7256,0.0,244.0,Nothing
-97.08829,63.366035,37.287693,103.15029,0.0,245.0,Nothing
-131.32265,32.247658,10.183137,134.52505,0.0,246.0,Nothing
-163.2736,3.9663615,-15.124256,163.89104,0.0,247.0,Nothing
-193.07318,-21.569138,-39.059193,191.35434,0.0,248.0,Nothing
-220.81572,-44.95671,-62.013676,216.91924,0.0,249.0,Nothing
-246.44412,-66.82495,-84.58271,240.44171,0.0,250.0,Nothing
-269.78867,-87.70031,-107.04609,261.70724,0.0,251.0,Nothing
-290.66464,-108.05121,-128.82205,280.52573,0.0,252.0,Nothing
-309.0728,-128.35068,-149.40565,296.8979,0.0,253.0,Nothing
-325.3109,-149.07289,-169.5114,311.09436,0.0,254.0,Nothing
-339.66458,-170.2946,-190.01974,323.3845,0.0,255.0,Nothing
-352.05612,-191.38228,-210.19489,333.7476,0.0,256.0,Nothing
-362.3195,-211.65462,-228.54195,342.10638,0.0,257.0,Nothing
-370.6721,-231.1883,-245.09918,348.7033,0.0,258.0,Nothing
-377.4476,-250.33383,-261.14008,353.8418,0.0,259.0,Nothing
-382.52072,-268.69922,-276.80264,357.39218,0.0,260.0,Nothing
-385.57773,-285.22372,-290.73926,359.07602,0.0,261.0,Nothing
-386.8288,-299.02835,-302.13364,359.1279,0.0,262.0,Nothing
-386.80124,-309.81015,-311.52643,358.06934,0.0,263.0,Nothing
-385.5363,-317.79337,-319.54684,355.92343,0.0,264.0,Nothing
-382.69278,-323.67282,-326.2008,352.32816,0.0,265.0,Nothing
-378.35828,-328.27612,-331.53555,347.36035,0.0,266.0,Nothing
-373.03336,-332.02744,-335.83652,341.53598,0.0,267.0,Nothing
-366.88205,-334.93045,-338.9905,335.0373,0.0,268.0,Nothing
-359.73892,-337.09555,-340.65915,327.6716,0.0,269.0,Nothing
-351.85016,-338.96127,-341.3067,319.60654,0.0,270.0,Nothing
-343.91437,-340.85043,-342.00745,311.4715,0.0,271.0,Nothing
-336.42422,-342.65933,-342.95453,303.762,0.0,272.0,Nothing
-329.80484,-344.29553,-343.2604,296.96097,0.0,273.0,Nothing
-325.40463,-346.13492,-342.54623,292.45645,0.0,274.0,Nothing
-325.36447,-348.51584,-341.61105,292.3856,0.0,275.0,Nothing
-330.54742,-350.79865,-341.0578,297.61465,0.0,276.0,Nothing
-338.76733,-351.53552,-340.28943,305.99222,0.0,277.0,Nothing
-345.53214,-349.63553,-338.3092,313.0553,0.0,278.0,Nothing
-346.31552,-344.87366,-334.51947,314.29263,0.0,279.0,Nothing
-338.34833,-337.68057,-328.47983,306.96048,0.0,280.0,Nothing
-321.68698,-329.2331,-319.9837,291.10635,0.0,281.0,Nothing
-299.48587,-321.38123,-309.95123,269.76202,0.0,282.0,Nothing
-276.44235,-315.57785,-300.45795,247.43933,0.0,283.0,Nothing
-255.89308,-311.62823,-292.96378,227.40169,0.0,284.0,Nothing
-238.24908,-307.69754,-286.73245,210.17729,0.0,285.0,Nothing
-222.13602,-301.61563,-279.5851,194.59605,0.0,286.0,Nothing
-206.33083,-292.17633,-269.94897,179.58481,0.0,287.0,Nothing
-190.30501,-279.47385,-257.7368,164.64113,0.0,288.0,Nothing
-173.7979,-264.47488,-243.70238,149.41324,0.0,289.0,Nothing
-156.85434,-248.47598,-228.85313,133.80594,0.0,290.0,Nothing
-140.128,-232.7545,-214.57805,118.36227,0.0,291.0,Nothing
-124.44844,-218.31761,-202.38834,103.857574,0.0,292.0,Nothing
-110.03828,-205.6573,-192.85432,90.50615,0.0,293.0,Nothing
-96.51853,-194.67738,-185.13521,77.96066,0.0,294.0,Nothing
-83.533485,-184.86084,-177.82872,65.92822,0.0,295.0,Nothing
-70.942,-175.48958,-170.03471,54.327927,0.0,296.0,Nothing
-58.54039,-165.86377,-161.56612,42.978012,0.0,297.0,Nothing
-46.08855,-155.54938,-152.4741,31.62243,0.0,298.0,Nothing
-33.635925,-144.39723,-142.5354,20.291004,0.0,299.0,Nothing
-21.525826,-132.19952,-130.96996,9.3365,0.0,300.0,Nothing
-10.075207,-118.54032,-116.678154,-0.88946265,0.0,301.0,Nothing
0.583196,-103.34404,-99.25703,-10.240765,0.0,302.0,Nothing
10.426581,-87.51853,-79.9779,-18.748028,0.0,303.0,Nothing
19.499203,-72.75145,-61.545128,-26.568935,0.0,304.0,Nothing
27.925152,-60.6913,-46.85712,-33.952,0.0,305.0,Nothing
35.874065,-52.438602,-37.933296,-41.158184,0.0,306.0,Nothing
43.525795,-48.341576,-35.32097,-48.38982,0.0,307.0,Nothing
51.04119,-47.553707,-37.63397,-55.725254,0.0,308.0,Nothing
58.49572,-47.876976,-41.664936,-63.062645,0.0,309.0,Nothing
65.892944,-46.638237,-43.616985,-70.20961,0.0,310.0,Nothing
73.29139,-41.899902,-40.695526,-77.08306,0.0,311.0,Nothing
80.79433,-33.085907,-32.076527,-83.7312,0.0,312.0,Nothing
88.32959,-21.138805,-19.150333,-90.14142,0.0,313.0,Nothing
95.55864,-8.1367035,-4.8824387,-96.14835,0.0,314.0,Nothing
102.08859,3.8463032,7.757585,-101.56013,0.0,315.0,Nothing
107.68693,13.69857,17.17015,-106.269554,0.0,316.0,Nothing
112.266464,21.305666,23.347584,-110.201645,0.0,317.0,Nothing
115.80647,27.276142,27.384378,-113.24964,0.0,318.0,Nothing
118.39401,32.69609,30.85815,-115.37153,0.0,319.0,Nothing
120.28377,38.544548,35.123123,-116.73111,0.0,320.0,Nothing
121.78031,45.041977,40.744755,-117.62592,0.0,321.0,Nothing
123.01815,51.756744,47.52404,-118.23984,0.0,322.0,Nothing
123.963776,58.367985,54.91727,-118.58041,0.0,323.0,Nothing
124.6657,65.000565,62.287098,-118.69501,0.0,324.0,Nothing
125.31365,71.831436,69.04647,-118.74909,0.0,325.0,Nothing
125.949455,78.75232,74.89411,-118.77005,0.0,326.0,Nothing
126.34538,85.499565,79.98411,-118.53495,0.0,327.0,Nothing
126.325035,91.86218,84.87398,-117.882545,0.0,328.0,Nothing
125.93351,97.51805,90.03383,-116.89247,0.0,329.0,Nothing
125.07614,101.81216,95.157906,-115.54049,0.0,330.0,Nothing
123.315384,104.25268,99.33186,-113.454834,0.0,331.0,Nothing
120.339966,105.271675,102.09526,-110.31562,0.0,332.0,Nothing
116.34185,105.96509,103.88701,-106.240456,0.0,333.0,Nothing
111.61514,107.11426,105.415985,-101.45439,0.0,334.0,Nothing
106.125984,108.83191,107.08478,-95.88686,0.0,335.0,Nothing
99.87449,110.944984,108.9918,-89.51293,0.0,336.0,Nothing
93.34715,113.26209,111.055,-82.80228,0.0,337.0,Nothing
87.11005,115.46517,112.97971,-76.33549,0.0,338.0,Nothing
81.161194,117.11297,114.35014,-70.16076,0.0,339.0,Nothing
75.14989,117.90145,114.96905,-63.981594,0.0,340.0,Nothing
69.073364,117.74071,114.98168,-57.828583,0.0,341.0,Nothing
63.283146,116.53488,114.54611,-52.07683,0.0,342.0,Nothing
57.8913,114.06769,113.48366,-46.866802,0.0,343.0,Nothing
52.670433,110.345375,111.48649,-41.97448,0.0,344.0,Nothing
47.575607,106.05677,108.67893,-37.285667,0.0,345.0,Nothing
42.882385,102.25721,105.494,-32.966145,0.0,346.0,Nothing
38.671696,99.384094,101.886246,-29.053123,0.0,347.0,Nothing
34.61221,96.90017,97.28304,-25.276539,0.0,348.0,Nothing
30.444172,94.00823,91.53419,-21.463083,0.0,349.0,Nothing
26.29629,90.440125,85.43897,-17.763704,0.0,350.0,Nothing
22.313461,86.49602,80.14444,-14.272301,0.0,351.0,Nothing
18.32974,82.60432,76.311104,-10.750347,0.0,352.0,Nothing
14.164681,79.032646,73.92346,-6.971103,0.0,353.0,Nothing
9.961295,75.91255,72.636986,-3.0596175,0.0,354.0,Nothing
5.9895515,73.30593,72.080864,0.7292131,0.0,355.0,Nothing
2.3321471,71.09618,71.79097,4.3213677,0.0,356.0,Nothing
-1.0588391,68.88435,71.109825,7.726965,0.0,357.0,Nothing
-4.2140274,66.180626,69.502304,10.879224,0.0,358.0,Nothing
-7.2131124,62.7438,66.90093,13.747866,0.0,359.0,Nothing
-10.222125,58.744186,63.501945,16.435005,0.0,360.0,Nothing
-13.355121,54.72898,59.40823,19.065887,0.0,361.0,Nothing
-16.591038,51.389576,54.712074,21.704597,0.0,362.0,Nothing
-19.799007,49.163643,49.82388,24.344475,0.0,363.0,Nothing
-22.734674,47.960857,45.508446,26.844343,0.0,364.0,Nothing
-25.11399,47.11927,42.330437,28.94665,0.0,365.0,Nothing
-26.850857,45.578773,39.992477,30.500227,0.0,366.0,Nothing
-28.141504,42.38647,37.45663,31.59262,0.0,367.0,Nothing
-29.212322,37.29207,33.79297,32.37177,0.0,368.0,Nothing
-30.131472,30.900263,28.893408,32.896378,0.0,369.0,Nothing
-30.956028,24.27249,23.432705,33.274143,0.0,370.0,Nothing
-31.82365,18.450092,18.211365,33.72407,0.0,371.0,Nothing
-32.723736,14.303896,13.697273,34.320633,0.0,372.0,Nothing
-33.375683,12.427101,10.054011,34.836716,0.0,373.0,Nothing
-33.509563,12.724728,7.110813,34.973038,0.0,374.0,Nothing
-33.130775,14.199372,4.3555326,34.617355,0.0,375.0,Nothing
-32.4037,15.472812,1.4256355,33.809017,0.0,376.0,Nothing
-31.420593,15.56174,-1.4611328,32.59371,0.0,377.0,Nothing
-30.198137,14.170321,-3.815084,31.030811,0.0,378.0,Nothing
-28.808384,11.504535,-5.375278,29.279474,0.0,379.0,Nothing
-27.387796,7.9646316,-6.1699743,27.549465,0.0,380.0,Nothing
-26.01525,3.9090903,-6.413931,25.940308,0.0,381.0,Nothing
-24.658388,-0.36118808,-6.525977,24.396164,0.0,382.0,Nothing
-23.26683,-4.4278355,-7.0260563,22.838259,0.0,383.0,Nothing
-21.843887,-7.755624,-8.218201,21.263836,0.0,384.0,Nothing
-20.385017,-10.057023,-10.044914,19.67643,0.0,385.0,Nothing
-18.84912,-11.598682,-12.2697525,18.024942,0.0,386.0,Nothing
-17.272514,-13.019934,-14.717858,16.302217,0.0,387.0,Nothing
