Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-3866.5132,-3152.473,-3814.539,5897.1646,0.0,146.0,Nothing
-3819.5227,-3113.651,-3767.9973,5836.1104,0.0,147.0,Nothing
-3765.2793,-3068.0027,-3714.1536,5761.2383,0.0,148.0,Nothing
-3704.7156,-3016.9143,-3654.8079,5674.38,0.0,149.0,Nothing
-3637.3782,-2960.85,-3589.939,5576.543,0.0,150.0,Nothing
-3561.3066,-2898.9373,-3517.5723,5466.8643,0.0,151.0,Nothing
-3475.9353,-2830.8018,-3436.5679,5345.4546,0.0,152.0,Nothing
-3383.7273,-2757.6382,-3348.216,5214.751,0.0,153.0,Nothing
-3287.5596,-2680.7146,-3254.1904,5076.624,0.0,154.0,Nothing
-3187.9224,-2600.018,-3154.5652,4930.4624,0.0,155.0,Nothing
-3084.0266,-2515.3413,-3049.2085,4775.767,0.0,156.0,Nothing
-2976.0042,-2427.4485,-2939.5051,4614.388,0.0,157.0,Nothing
-2864.2903,-2336.9429,-2826.8772,4448.2354,0.0,158.0,Nothing
-2748.252,-2243.176,-2710.9575,4276.7505,0.0,159.0,Nothing
-2627.5989,-2145.7678,-2591.343,4098.8555,0.0,160.0,Nothing
-2504.4194,-2046.3035,-2470.0693,3915.7612,0.0,161.0,Nothing
-2381.6794,-1946.978,-2350.0046,3729.5247,0.0,162.0,Nothing
-2260.0408,-1848.1703,-2231.4727,3540.1597,0.0,163.0,Nothing
-2137.8318,-1748.6062,-2112.3367,3346.6707,0.0,164.0,Nothing
-2013.4885,-1647.2288,-1990.659,3150.0051,0.0,165.0,Nothing
-1886.4609,-1543.7185,-1865.6418,2952.3909,0.0,166.0,Nothing
-1756.5175,-1437.8705,-1736.9216,2754.2834,0.0,167.0,Nothing
-1624.0358,-1329.9973,-1605.1038,2554.5635,0.0,168.0,Nothing
-1490.9912,-1221.8864,-1472.8462,2353.5698,0.0,169.0,Nothing
-1360.0303,-1115.8724,-1343.5476,2153.38,0.0,170.0,Nothing
-1232.0352,-1012.52856,-1218.4136,1954.953,0.0,171.0,Nothing
-1105.8678,-910.4038,-1095.8833,1757.4686,0.0,172.0,Nothing
-980.8057,-808.3774,-974.2727,1560.9209,0.0,173.0,Nothing
-857.553,-707.02637,-853.6741,1367.0269,0.0,174.0,Nothing
-736.6616,-607.43085,-734.9689,1176.8381,0.0,175.0,Nothing
-618.09094,-510.14557,-618.82574,989.59033,0.0,176.0,Nothing
-502.6789,-415.77615,-506.26865,804.8681,0.0,177.0,Nothing
-391.90378,-325.07663,-398.40833,624.0111,0.0,178.0,Nothing
-285.47867,-237.74374,-294.7742,448.2808,0.0,179.0,Nothing
-180.94144,-152.25006,-193.14044,277.34512,0.0,180.0,Nothing
-76.59276,-67.62521,-91.67902,110.80897,0.0,181.0,Nothing
26.488228,15.413743,9.380105,-50.216976,0.0,182.0,Nothing
125.93266,95.54127,108.40591,-204.39973,0.0,183.0,Nothing
220.21269,172.14337,203.85526,-351.87796,0.0,184.0,Nothing
308.891,245.06198,294.60498,-493.371,0.0,185.0,Nothing
391.9915,313.8453,379.5255,-628.5489,0.0,186.0,Nothing
469.94046,378.10156,457.947,-756.6345,0.0,187.0,Nothing
543.86334,438.33124,530.70575,-877.91925,0.0,188.0,Nothing
615.2194,495.7526,599.87897,-993.29346,0.0,189.0,Nothing
684.71796,551.29816,667.1441,-1102.6566,0.0,190.0,Nothing
751.8195,605.07074,732.7142,-1205.0802,0.0,191.0,Nothing
815.4755,656.60785,795.6919,-1300.3715,0.0,192.0,Nothing
874.97296,705.2492,854.8659,-1389.2499,0.0,193.0,Nothing
929.99457,750.3454,909.36945,-1471.9689,0.0,194.0,Nothing
980.5121,791.61914,959.2817,-1547.9431,0.0,195.0,Nothing
1026.826,829.39954,1005.51807,-1616.9612,0.0,196.0,Nothing
1069.0643,864.18,1048.644,-1679.7013,0.0,197.0,Nothing
1106.6565,895.9714,1087.9875,-1736.6993,0.0,198.0,Nothing
1139.106,924.4438,1122.4191,-1787.743,0.0,199.0,Nothing
1167.0927,949.6216,1151.7561,-1832.7002,0.0,200.0,Nothing
1191.9448,971.85205,1176.7219,-1872.0813,0.0,201.0,Nothing
1214.0592,991.01025,1197.6886,-1906.2914,0.0,202.0,Nothing
1232.4441,1006.3606,1214.2496,-1935.0574,0.0,203.0,Nothing
1245.9329,1017.4814,1226.1195,-1958.0927,0.0,204.0,Nothing
1254.5168,1024.8848,1233.9265,-1975.7062,0.0,205.0,Nothing
1259.3511,1029.4016,1238.7988,-1988.258,0.0,206.0,Nothing
1261.7747,1031.353,1241.3702,-1995.5172,0.0,207.0,Nothing
1262.4412,1030.6887,1241.5669,-1997.0322,0.0,208.0,Nothing
1261.0339,1027.4792,1239.1105,-1992.7849,0.0,209.0,Nothing
1256.588,1021.8475,1233.7631,-1983.0621,0.0,210.0,Nothing
1248.1058,1013.74884,1225.2656,-1967.9528,0.0,211.0,Nothing
1234.8763,1003.0837,1213.3082,-1947.408,0.0,212.0,Nothing
1216.6517,989.8328,1197.583,-1921.68,0.0,213.0,Nothing
1194.0426,974.02106,1178.0149,-1891.3231,0.0,214.0,Nothing
1168.5013,955.67914,1154.9459,-1856.7723,0.0,215.0,Nothing
1141.569,934.87787,1128.9315,-1818.2228,0.0,216.0,Nothing
1114.2415,911.8609,1100.5537,-1775.9745,0.0,217.0,Nothing
1086.7223,887.1481,1070.5289,-1730.6108,0.0,218.0,Nothing
1058.2567,861.32227,1039.5803,-1682.7098,0.0,219.0,Nothing
1027.7944,834.7998,1008.22,-1632.5583,0.0,220.0,Nothing
995.31726,807.9714,976.9507,-1580.2616,0.0,221.0,Nothing
961.8624,781.2334,946.2499,-1525.9443,0.0,222.0,Nothing
928.1848,754.64185,916.0016,-1469.7008,0.0,223.0,Nothing
894.221,727.803,885.3507,-1411.5123,0.0,224.0,Nothing
859.70746,700.23083,853.31506,-1351.4182,0.0,225.0,Nothing
824.4844,671.6347,819.332,-1289.7042,0.0,226.0,Nothing
788.34735,641.9195,783.3385,-1226.8114,0.0,227.0,Nothing
751.0054,611.10583,745.5131,-1163.136,0.0,228.0,Nothing
712.0012,579.1846,705.8911,-1098.9744,0.0,229.0,Nothing
670.9243,546.071,664.3631,-1034.5538,0.0,230.0,Nothing
628.06384,511.89487,621.14935,-970.06805,0.0,231.0,Nothing
584.5301,477.1769,576.9952,-905.7516,0.0,232.0,Nothing
541.4797,442.4971,532.7566,-841.89105,0.0,233.0,Nothing
499.38574,408.18164,489.0705,-778.72797,0.0,234.0,Nothing
458.093,374.39728,446.55045,-716.4304,0.0,235.0,Nothing
417.32114,341.26904,406.03296,-655.1518,0.0,236.0,Nothing
377.0294,308.80664,368.2749,-594.9811,0.0,237.0,Nothing
337.45645,276.82455,333.15137,-535.8564,0.0,238.0,Nothing
298.9495,245.11218,299.43896,-477.65714,0.0,239.0,Nothing
261.76465,213.84895,265.806,-420.30655,0.0,240.0,Nothing
225.80074,183.57986,231.6889,-363.6551,0.0,241.0,Nothing
190.48598,154.58893,197.15897,-307.38306,0.0,242.0,Nothing
155.32573,126.68516,162.6049,-251.20651,0.0,243.0,Nothing
120.74524,99.712494,128.67117,-195.14456,0.0,244.0,Nothing
87.95877,73.872635,96.09769,-139.4874,0.0,245.0,Nothing
57.620785,49.343727,65.31095,-84.58954,0.0,246.0,Nothing
28.873413,25.680824,35.972675,-30.799576,0.0,247.0,Nothing
-0.10369466,1.6896958,6.9001694,21.500982,0.0,248.0,Nothing
-30.933786,-24.064455,-23.430418,71.94751,0.0,249.0,Nothing
-64.364334,-52.480846,-56.167313,120.312454,0.0,250.0,Nothing
-100.02924,-83.325485,-91.54834,166.53534,0.0,251.0,Nothing
-136.33005,-115.04721,-128.4918,210.64314,0.0,252.0,Nothing
-170.88168,-145.25636,-164.65553,252.687,0.0,253.0,Nothing
-201.77336,-171.80426,-197.39114,292.7626,0.0,254.0,Nothing
-228.522,-193.69318,-224.95494,331.01562,0.0,255.0,Nothing
-251.85535,-211.32896,-247.31754,367.51407,0.0,256.0,Nothing
-272.8618,-226.1752,-266.2674,402.11276,0.0,257.0,Nothing
-292.2539,-239.87344,-284.28757,434.53964,0.0,258.0,Nothing
-310.1163,-253.37096,-302.7997,464.59488,0.0,259.0,Nothing
-326.15686,-266.723,-321.41202,492.17706,0.0,260.0,Nothing
-340.13885,-279.46097,-338.6738,517.22266,0.0,261.0,Nothing
-352.22507,-291.05988,-353.37988,539.80676,0.0,262.0,Nothing
-363.04935,-301.21997,-365.38107,560.2324,0.0,263.0,Nothing
-373.3212,-309.85153,-375.38083,578.83374,0.0,264.0,Nothing
-383.1561,-316.86307,-383.9551,595.72784,0.0,265.0,Nothing
-391.7631,-322.05814,-390.91922,610.8411,0.0,266.0,Nothing
-397.95538,-325.29477,-395.69504,624.04156,0.0,267.0,Nothing
-401.2417,-326.7474,-398.0766,635.1372,0.0,268.0,Nothing
-402.5124,-327.02826,-398.5859,643.8955,0.0,269.0,Nothing
-403.34467,-326.94464,-398.07642,650.2099,0.0,270.0,Nothing
-404.45715,-326.9172,-397.05002,654.2051,0.0,271.0,Nothing
-405.151,-326.63138,-395.58588,656.1446,0.0,272.0,Nothing
-404.2384,-325.39105,-393.823,656.3142,0.0,273.0,Nothing
-401.0844,-322.75363,-392.0982,654.9707,0.0,274.0,Nothing
-395.87402,-318.82062,-390.48007,652.28046,0.0,275.0,Nothing
-389.48862,-314.20486,-388.43887,648.3065,0.0,276.0,Nothing
-383.25015,-309.81378,-385.2623,643.1019,0.0,277.0,Nothing
-378.19547,-306.28775,-380.69095,636.7461,0.0,278.0,Nothing
-374.1938,-303.34027,-374.86703,629.2452,0.0,279.0,Nothing
-370.07816,-299.88107,-367.8802,620.46954,0.0,280.0,Nothing
-364.77026,-294.9758,-359.79987,610.23474,0.0,281.0,Nothing
-357.88965,-288.41687,-350.91428,598.4259,0.0,282.0,Nothing
-349.4339,-280.4202,-341.454,585.08136,0.0,283.0,Nothing
-339.3741,-271.24036,-331.1782,570.4176,0.0,284.0,Nothing
-327.74506,-261.2236,-319.74933,554.7301,0.0,285.0,Nothing
-315.23557,-251.06453,-307.6474,538.20105,0.0,286.0,Nothing
-303.18225,-241.68677,-296.15634,520.825,0.0,287.0,Nothing
-292.40558,-233.6142,-286.18286,502.51825,0.0,288.0,Nothing
-282.44266,-226.53093,-277.3213,483.23773,0.0,289.0,Nothing
-272.15405,-219.53479,-268.13477,463.02774,0.0,290.0,Nothing
-260.78195,-211.77979,-257.46567,441.99973,0.0,291.0,Nothing
-248.53955,-202.97447,-245.60019,420.22626,0.0,292.0,Nothing
-236.39989,-193.3937,-233.9517,397.68747,0.0,293.0,Nothing
-225.1776,-183.41573,-223.49574,374.4254,0.0,294.0,Nothing
-214.7809,-173.14597,-213.73871,350.69788,0.0,295.0,Nothing
-204.25137,-162.57074,-203.28928,326.86905,0.0,296.0,Nothing
-192.35397,-151.87811,-191.14949,303.2218,0.0,297.0,Nothing
