Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
-797.36328125,-834.47265625,-516.6015625,383.7890625,0,139,6,Shawn
-117.1875,-269.53125,-692.3828125,-985.83984375,0,140,6,Shawn
-1000.0,148.4375,-196.77734375,-815.91796875,0,141,6,Shawn
-77.63671875,-297.36328125,-40.52734375,392.578125,0,142,6,Shawn
-759.27734375,-800.78125,-495.60546875,502.44140625,0,143,6,Shawn
246.58203125,-429.19921875,-740.234375,-664.0625,0,144,6,Shawn
-1000.0,114.74609375,-318.84765625,-1000.0,0,145,6,Shawn
-237.3046875,-104.98046875,-21.97265625,11.23046875,0,146,6,Shawn
-777.83203125,-765.625,-322.75390625,812.01171875,0,147,6,Shawn
396.97265625,-627.44140625,-671.38671875,-311.03515625,0,148,6,Shawn
-1000.0,41.015625,-417.48046875,-1000.0,0,149,6,Shawn
-560.05859375,32.2265625,10.25390625,-311.5234375,0,150,6,Shawn
-978.515625,-651.3671875,-186.5234375,833.49609375,0,151,6,Shawn
876.953125,-765.625,-686.5234375,31.73828125,0,152,6,Shawn
-652.83203125,-105.46875,-528.80859375,-1000.0,0,153,6,Shawn
-1000.0,160.64453125,-51.7578125,-725.5859375,0,154,6,Shawn
334.9609375,-426.7578125,-146.97265625,538.0859375,0,155,6,Shawn
-770.99609375,-815.91796875,-577.63671875,413.57421875,0,156,6,Shawn
-16.6015625,-313.96484375,-651.85546875,-825.68359375,0,157,6,Shawn
-1000.0,142.08984375,-229.4921875,-956.54296875,0,158,6,Shawn
-165.0390625,-234.375,-76.171875,220.703125,0,159,6,Shawn
-772.94921875,-812.01171875,-432.6171875,729.4921875,0,160,6,Shawn
260.7421875,-510.25390625,-645.99609375,-434.5703125,0,161,6,Shawn
-1000.0,91.796875,-299.8046875,-1000.0,0,162,6,Shawn
-277.83203125,-48.33984375,-22.4609375,-128.41796875,0,163,6,Shawn
-796.875,-737.79296875,-238.28125,-995.1171875,0,164,6,Shawn
503.90625,-743.1640625,-533.203125,105.95703125,0,165,6,Shawn
-1000.0,-74.70703125,-432.12890625,-1000.0,0,166,6,Shawn
-672.36328125,70.80078125,-108.88671875,-525.87890625,0,167,6,Shawn
894.53125,-566.89453125,-184.5703125,792.48046875,0,168,6,Shawn
-971.6796875,-771.97265625,-634.765625,145.99609375,0,169,6,Shawn
-426.7578125,-174.31640625,-639.6484375,-1000.0,0,170,6,Shawn
-1000.0,140.625,-167.96875,-779.296875,0,171,6,Shawn
181.15234375,-395.99609375,-78.61328125,568.359375,0,172,6,Shawn
-749.0234375,-858.3984375,-470.21484375,626.953125,0,173,6,Shawn
120.60546875,-372.0703125,-624.51171875,-744.140625,0,174,6,Shawn
-1000.0,143.06640625,-269.53125,-1000.0,0,175,6,Shawn
-219.7265625,-203.61328125,24.90234375,282.71484375,0,176,6,Shawn
-778.3203125,-831.54296875,-280.2734375,818.84765625,0,177,6,Shawn
268.06640625,-541.9921875,-714.84375,-515.625,0,178,6,Shawn
-1000.0,95.703125,-393.06640625,-1000.0,0,179,6,Shawn
-357.91015625,-40.0390625,-24.4140625,-145.01953125,0,180,6,Shawn
-838.8671875,-707.51953125,-284.1796875,791.9921875,0,181,6,Shawn
615.72265625,-672.8515625,-736.81640625,-201.66015625,0,182,6,Shawn
-978.02734375,-35.15625,-545.41015625,-1000.0,0,183,6,Shawn
-820.80078125,93.26171875,-63.4765625,-529.296875,0,184,6,Shawn
714.84375,-541.9921875,-123.53515625,793.9453125,0,185,6,Shawn
-872.55859375,-833.49609375,-565.4296875,338.8671875,0,186,6,Shawn
-265.625,-226.07421875,-598.14453125,-1000.0,0,187,6,Shawn
-1000.0,158.203125,-65.91796875,-753.41796875,0,188,6,Shawn
54.19921875,-354.4921875,-25.87890625,500.0,0,189,6,Shawn
-746.09375,-824.21875,-549.8046875,479.98046875,0,190,6,Shawn
207.51953125,-379.39453125,-707.03125,-763.671875,0,191,6,Shawn
-1000.0,141.6015625,-292.48046875,-1000.0,0,192,6,Shawn
