Ch1_Mobility,Ch1_Complexity,Ch1_Alpha,Ch1_Beta,Ch1_RMS,Ch2_Mobility,Ch2_Complexity,Ch2_Alpha,Ch2_Beta,Ch2_RMS,Ch3_Mobility,Ch3_Complexity,Ch3_Alpha,Ch3_Beta,Ch3_RMS,Ch4_Mobility,Ch4_Complexity,Ch4_Alpha,Ch4_Beta,Ch4_RMS,Class,Active,Session,Name
0.3060287177215507,4.206145875763412,70.79043312375858,31.048693346961542,53.898036165149065,0.38521568028957376,3.3788240654646047,8.244781028572676,15.936569671694691,48.28489814481315,0.693110772375354,1.8390923616693786,10.40036424378415,32.411537609396234,41.82385865983963,0.35320589761669346,3.7392330316655564,77.13739974941154,32.523925483464666,55.7466620912864,0,0,1,Shawn
0.6231170163486901,2.1490503233478426,38.55711208899894,19.42505650693171,39.8919446094128,0.49656195813588105,2.676955813211262,12.114913869464514,20.757628497077288,54.738492897368786,0.6187827967250155,2.089006161620672,7.696550018970424,9.888796893181375,40.090400347748144,0.573173485835524,2.3324646212259585,34.76256631206968,27.777121472273002,42.240211616983046,0,0,1,Shawn
0.6210407335687835,2.149534733638031,14.23678703902265,14.266603407176955,40.90550927175627,0.6870257616810774,1.9250564812117368,4.141880997923025,16.25678245008864,40.750046993298724,0.8713855712223182,1.481732724382644,1.7939293688079012,14.290480313464299,40.055202301508785,0.5769471531019951,2.3122000235474047,11.23230490911196,14.43971599684191,42.22845844314153,0,0,1,Shawn
1.123112371573476,1.190684823977114,19.339910073225695,23.010241864887018,36.46992889564723,0.7417091548151997,1.7636055512868787,3.7691861935941984,12.187287648220464,39.22759302149768,0.8266126331661179,1.5413759064688448,7.990430400217259,18.366423881771052,39.06316527753792,1.1037977529439515,1.220874043509763,27.443297249237364,21.953142909858755,37.551894837786854,0,0,1,Shawn
0.9621834124794283,1.3899310661920794,22.14345579288581,20.90202070195855,38.11330897447618,0.9446112519140889,1.4135050814977659,3.6261197710846815,11.967265711413122,38.31557000509941,0.8832634441413889,1.4806849542597575,1.5709090166352886,17.190599246636797,39.12888645942022,0.9447656743677917,1.423376118251646,12.63118362092133,17.58733300326885,37.54200172627617,0,0,1,Shawn
1.1421978544503193,1.1730395446115056,7.855613280849609,14.273672690883052,33.069872778644054,0.9330947868503318,1.4205364569967476,3.426829697745681,11.157162637718793,38.58522514061064,0.916779732567057,1.4569602985312813,1.6150050302772163,14.110619680720445,37.069159953105306,1.1401623431479933,1.179337009448587,24.34860647821887,14.659718536901078,34.414275879907436,0,0,1,Shawn
0.5545451072023181,2.38278198968197,38.114375859910254,19.78194339458069,37.68119903576192,0.7365622050438193,1.7200180536096616,7.496750860620057,18.47320755033819,36.04484779269683,0.8539413110096715,1.4523784096747465,2.74763294561373,26.791890724976167,35.94819946236782,0.545976397105351,2.437611334241954,38.641601062316965,18.738449061672306,40.33231499597525,0,0,1,Shawn
1.0888700324302931,1.2256819326010142,12.715188124274421,23.591640749454648,30.747012543741388,0.8720754346827851,1.5066047205862585,4.297175181853848,12.851907205876737,37.347751546689686,0.8902050036855729,1.4154215764623523,2.6856027125281874,26.468614581784188,34.72641694904115,1.1537466268738288,1.1655321315305964,16.126625491291346,19.564411289206898,32.80143914670841,0,0,1,Shawn
1.0733885923991056,1.24368974167039,13.943569577991369,20.40902269916277,32.366005432362286,0.8977694203586045,1.487654867756933,1.8264060153908597,8.72772881673362,36.80478021216897,0.8592005112371573,1.5018787967143676,1.6006768349112133,14.501916803229198,35.642022867647405,1.1419536728818802,1.181513840204871,26.524586522209624,14.8188790490433,33.38220034305187,0,0,1,Shawn
1.0618964341827086,1.2578545301969801,26.654480178429186,12.879602098333454,33.55418159361054,0.8292893636417134,1.6729115455334365,2.6898524721263732,4.809669194430541,37.88616350787526,0.8348620180927859,1.4962466301728905,1.1312238757342843,10.787503365695933,36.78694216389195,1.1438089726527347,1.1809691337553176,10.882135887937872,11.805359380498635,35.049962758522,0,0,1,Shawn
1.1404712023348116,1.1792228021353766,24.652590500979976,15.248812690612786,35.49406383474401,0.8909111107689546,1.531739582099971,3.378023130601056,6.873188407050023,40.91536411198439,0.8742303428105508,1.467536201372816,2.371326943502252,18.331752948382952,39.70943175348051,1.1097221720717414,1.2149892083753169,26.678167007102115,19.717882964225584,36.36242631502839,0,0,1,Shawn
0.4884414831838751,2.697889247446286,31.04432199335774,17.121148509192402,44.16721319664189,0.4945062841357472,2.6833903236179544,5.907402878011481,7.726326447567653,43.541679321481915,0.7965158203203138,1.5830321711131938,3.695048990239318,13.618781549964359,39.07843302987043,0.49122579462829297,2.7105391570803334,25.088772461379243,19.62319417365614,44.55367209802367,0,0,1,Shawn
0.9509045297283522,1.4059578032687305,26.12711490774235,15.524397780745758,38.459741623794656,0.7772953914919069,1.7702494067460048,3.853601065323003,4.47228031314572,40.14008074042882,0.7902991278717242,1.628432775507611,1.6279598134404074,16.851691048119424,39.809465804723764,0.9931393773096434,1.352990324221425,21.544652790269797,22.327444463914688,39.63642107392286,0,0,1,Shawn
1.1441920930549743,1.1697064682733376,13.2941065681987,13.805303010860234,36.61195198396518,0.8582087642079387,1.4918294930685116,2.39723337727424,7.851660235678273,41.13729975931864,0.8825860808791702,1.4956771256782362,1.398555424505408,11.288127524522098,40.69005013017245,1.149148574801332,1.1737826345097464,18.212315763562287,10.537593896250005,38.28651236350971,0,0,1,Shawn
1.1254974176622758,1.1866958614351402,19.887207714102257,11.511879699974562,35.06264665814359,0.834869957027186,1.58053790428114,1.5572937491467,6.253017234335331,40.018370701358,0.9057306815753452,1.4481502555046557,2.264482363643105,9.157410225236903,40.28036211572672,1.1530203835890167,1.172377394456862,14.487619837577862,14.032551426993562,36.500524177445335,0,0,1,Shawn
0.33495027750996786,3.7851874814834465,79.69356136580448,26.5739347335903,48.50096451891588,0.5303223577605457,2.5397991133166937,8.661947597120609,9.47600698090242,42.73907679159154,0.36679322362791744,3.501880000750556,6.662159053944213,9.048535626687354,37.72830764295317,0.42303533910376656,3.08565368679409,78.58754183815235,29.07955809487092,46.801960307416,0,0,1,Shawn
0.5231333965479317,2.51407799238826,53.09947485488325,13.612579024472378,38.646700593140416,0.5580478603581356,2.2836562615228515,9.134349179261378,17.161304747694675,40.219249659993544,0.5083063655607566,2.372685033035035,9.63127898749682,13.505028595663592,38.95194315733712,0.6324206420487085,2.127008043246479,39.25229469724642,11.963053554605276,38.94262612584874,0,0,1,Shawn
0.290817865103354,4.573154398383049,16.10055361039651,15.917852958872425,54.660415481959156,0.1478822725188571,8.93714890041548,7.898422860055816,9.417556111832523,68.37003962570455,0.2488840210962184,5.313846297064219,3.05414101329063,5.424772553618821,48.36139730190723,0.4332480796225364,3.108161751034707,11.226960447975168,13.326539166173056,49.87220645433221,0,0,1,Shawn
0.32923787503873264,3.941508404984523,42.05074097459665,23.94924845254769,54.04147670989915,0.2287516540068028,5.727225066510814,7.454090067422431,14.026322609939596,23.428872109852914,0.5243735198144454,2.46377938965361,12.057657299582818,25.107957577992433,36.40243968752448,0.4109744130570839,3.221917890936453,36.79981406897958,15.420669022804324,52.128724219017606,0,0,1,Shawn
0.5910260971443188,2.233442030941872,19.757480946035287,19.271530347371122,36.371997879781716,0.8154073422393113,1.6047460505604576,3.3551387965533883,12.200227177861748,36.14592113355953,0.8826971240229836,1.413083190199475,3.5158864522758018,25.285736363362375,35.32625588724322,0.7121643019395414,1.8887816555692478,12.58367683886259,15.325181607728451,37.79659598832206,0,0,1,Shawn
0.9170564755404224,1.4539027981988042,39.912340155477324,12.490724813307304,34.005653472306825,0.8750899648467254,1.4797414712836339,5.082151035512531,9.37534064684361,35.77539787577723,0.8827779277210197,1.4615090761901617,2.921861127825282,16.521308891741402,33.998788868145475,1.0782809397823303,1.2473729349865554,22.409114291871745,14.452186246299247,35.1425958185083,0,0,1,Shawn
0.828343880459673,1.5742110772440077,65.35539834040348,22.535482554587155,33.83611501023124,0.8545552521950621,1.511800660419117,4.737815649210048,10.543991871884499,37.36484968978315,0.8609989102096731,1.4510740566234153,2.211144412291086,17.43511474759365,33.6143040432167,1.0160174106327031,1.3161472477007155,50.74958170648431,19.745742462192716,35.630468651502234,0,0,1,Shawn
0.4549549336262143,2.8693368911968307,76.85383942994541,22.504895669311527,42.22210630322879,0.7490158075748411,1.7533147538762888,2.9720892114990334,11.737062204966561,38.449065166563116,0.7953072534656416,1.5993570121506528,6.225934644402959,20.133287492799024,37.13933438059496,0.52337107453921,2.5114047228680523,123.82207487439898,25.151428300173848,43.97333091183716,0,0,1,Shawn
0.459725265934322,2.8573290849464423,24.572855469134915,28.043684617819714,40.65950542203571,0.6202689299545914,2.161452720002989,5.769370431742896,9.239758136321969,39.57604324401998,0.6077292748852975,2.0779921789445326,3.649266815752597,20.463753351707325,37.17161079559782,0.5133852275842893,2.587491172492623,40.50164491656453,17.657144936251612,43.4817345516945,0,0,1,Shawn
0.7098423949361176,1.8369422531307331,60.6487019263952,11.833841808674098,38.68501690366587,0.6904129069500259,1.911332701220605,3.430093890316247,8.786133059925806,38.94451787170463,0.5799398516366631,2.162455883027897,5.615367995633094,21.354368160493983,36.72246386637193,0.7424096621303966,1.7783296991337745,92.41297506992642,13.985284376031773,40.28777791257915,0,0,1,Shawn
0.8074227832219546,1.6375466290768657,69.61606176919179,19.714428978949975,36.22455229867585,0.8551519302065039,1.5621665907020197,3.7992554641469622,9.922107228348704,37.50268926514364,0.7822924348043601,1.6260851204722913,6.75124602069771,18.603253478166433,35.42721909038342,0.85705987885861,1.568206471271404,91.73262137512164,14.17052826899795,36.98395747282276,0,0,1,Shawn
0.8174799505533904,1.6063802039251545,56.886848778778294,20.72113894796437,34.703382000750864,0.8257624778950371,1.6130340900770301,4.119409169208868,9.345903515328098,37.54597071377433,0.8586988937511043,1.4291423250809128,2.922963066275154,22.13527868009983,34.894929940595695,1.0316472387204687,1.2949912743903795,35.05905816243862,14.776598273595955,34.730872454263604,0,0,1,Shawn
0.5021914367281269,2.65271408978777,33.07358558858863,11.6961249347646,37.57758697314942,0.5652414486439912,2.3689045478567077,2.789806559466916,7.471259003172965,38.87589093625568,0.4198627880211994,3.0232662261683156,7.984467127158339,18.805909391338826,37.890681630515026,0.5702989490824372,2.34779900743638,78.4090974625642,12.60435573270953,40.19598749926738,0,0,1,Shawn
0.8158856060506656,1.6032451881115486,84.35039683572832,25.40883612186952,36.84033979402085,0.6882563492188137,1.845969432035993,16.020591686303614,10.313612367234228,36.506663667842645,0.8045206315080323,1.5478603526882861,12.345873873746477,20.33668865413318,36.04851203842298,0.8995707471080019,1.4801587425801574,92.80383260244228,17.113468251989364,37.01637580982885,0,0,1,Shawn
