Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
-925.29296875,-631.8359375,198.2421875,-776.3671875,0,102,6,Shawn
-825.1953125,-512.20703125,7.8125,266.6015625,0,103,6,Shawn
-39.55078125,-166.50390625,-826.171875,-1000.0,0,104,6,Shawn
95.703125,-200.68359375,-822.265625,-393.06640625,0,105,6,Shawn
-631.8359375,-567.3828125,-24.90234375,-846.6796875,0,106,6,Shawn
-730.46875,-624.51171875,45.41015625,451.171875,0,107,6,Shawn
-39.0625,-259.765625,-723.14453125,-1000.0,0,108,6,Shawn
184.08203125,-126.953125,-942.87109375,-792.96875,0,109,6,Shawn
-500.0,-452.63671875,-205.56640625,740.72265625,0,110,6,Shawn
-901.85546875,-670.41015625,191.40625,926.26953125,0,111,6,Shawn
-258.7890625,-376.953125,-495.60546875,-574.21875,0,112,6,Shawn
103.515625,-91.30859375,-967.7734375,-1000.0,0,113,6,Shawn
-520.5078125,-309.5703125,-308.59375,152.83203125,0,114,6,Shawn
-984.86328125,-652.34375,290.0390625,-789.55078125,0,115,6,Shawn
-413.0859375,-494.62890625,-286.1328125,29.78515625,0,116,6,Shawn
158.203125,-126.953125,-975.5859375,-1000.0,0,117,6,Shawn
-139.16015625,-252.44140625,-643.06640625,-190.4296875,0,118,6,Shawn
-723.14453125,-648.4375,80.078125,-783.69140625,0,119,6,Shawn
-553.7109375,-575.68359375,-107.91015625,264.16015625,0,120,6,Shawn
6.8359375,-172.36328125,-838.8671875,-1000.0,0,121,6,Shawn
-25.390625,-156.25,-798.33984375,-459.47265625,0,122,6,Shawn
-576.66015625,-549.31640625,-69.3359375,-899.90234375,0,123,6,Shawn
-703.61328125,-656.25,58.59375,558.59375,0,124,6,Shawn
-290.0390625,-262.20703125,-592.7734375,-961.42578125,0,125,6,Shawn
-206.54296875,-51.26953125,-792.48046875,-933.59375,0,126,6,Shawn
-500.0,-408.69140625,-220.703125,528.3203125,0,127,6,Shawn
-754.39453125,-705.56640625,144.04296875,-948.2421875,0,128,6,Shawn
-371.09375,-405.2734375,-413.0859375,-369.140625,0,129,6,Shawn
121.09375,-88.8671875,-965.33203125,-1000.0,0,130,6,Shawn
-179.19921875,-326.171875,-509.27734375,-41.015625,0,131,6,Shawn
-766.11328125,-685.546875,142.578125,-785.15625,0,132,6,Shawn
-538.57421875,-502.9296875,-197.265625,152.34375,0,133,6,Shawn
65.91796875,-125.0,-901.85546875,-1000.0,0,134,6,Shawn
-30.2734375,-231.4453125,-703.61328125,-284.66796875,0,135,6,Shawn
-670.8984375,-616.69921875,42.48046875,-807.6171875,0,136,6,Shawn
-813.4765625,-584.47265625,41.50390625,392.08984375,0,137,6,Shawn
-223.14453125,-195.80078125,-694.82421875,-1000.0,0,138,6,Shawn
45.41015625,-141.11328125,-846.6796875,-600.09765625,0,139,6,Shawn
-532.71484375,-512.20703125,-124.0234375,989.2578125,0,140,6,Shawn
-931.640625,-643.06640625,189.94140625,720.703125,0,141,6,Shawn
-308.10546875,-303.22265625,-525.87890625,-814.453125,0,142,6,Shawn
228.02734375,-106.93359375,-992.1875,-1000.0,0,143,6,Shawn
-360.3515625,-394.53125,-337.890625,385.7421875,0,144,6,Shawn
-919.921875,-681.640625,205.078125,-923.33984375,0,145,6,Shawn
-378.90625,-426.7578125,-373.046875,-313.4765625,0,146,6,Shawn
200.68359375,-105.46875,-995.1171875,-1000.0,0,147,6,Shawn
-216.30859375,-292.96875,-531.25,-111.328125,0,148,6,Shawn
-954.1015625,-642.08984375,209.47265625,-783.203125,0,149,6,Shawn
-731.93359375,-513.18359375,-84.47265625,223.6328125,0,150,6,Shawn
54.6875,-152.34375,-885.7421875,-1000.0,0,151,6,Shawn
-114.74609375,-200.1953125,-714.35546875,-288.0859375,0,152,6,Shawn
-935.546875,-559.08203125,143.5546875,-802.24609375,0,153,6,Shawn
-744.62890625,-609.86328125,52.24609375,386.23046875,0,154,6,Shawn
-11.71875,-244.62890625,-764.6484375,-1000.0,0,155,6,Shawn
61.5234375,-123.53515625,-882.32421875,-687.5,0,156,6,Shawn
-516.6015625,-482.421875,-166.015625,873.53515625,0,157,6,Shawn
-754.39453125,-688.4765625,116.69921875,818.84765625,0,158,6,Shawn
