Channel 1,Channel 2,Channel 3,Channel 4,Timestamp
1.2328882,0.95806867,13.285353,1.2647402,513.0
1.6342682,2.0514934,18.977245,1.7471292,514.0
2.657896,3.2165976,31.297247,2.6379468,515.0
4.0803256,4.068242,48.999245,3.983708,516.0
4.17003,3.9117494,51.081276,4.1938453,517.0
4.067721,4.2596655,50.77988,4.120323,518.0
5.13007,5.637867,65.2799,5.2087865,519.0
5.338613,5.454183,67.92356,5.3552814,520.0
2.353175,2.1456985,30.635674,2.2348561,521.0
0.54032886,0.6183,8.977077,0.38413993,522.0
0.11339895,0.48860756,4.6478696,0.02713336,523.0
-4.1709695,-3.932259,-47.40968,-4.1005435,524.0
-9.739384,-9.967249,-117.519646,-9.68462,525.0
-12.547897,-12.756772,-153.74571,-12.519134,526.0
-14.077311,-13.783836,-171.14108,-13.888481,527.0
-16.178669,-16.122404,-197.11543,-16.016455,528.0
-16.79972,-17.23842,-206.44794,-16.768578,529.0
-14.833814,-15.022452,-181.2505,-14.828156,530.0
-14.071993,-13.851994,-170.54091,-14.071078,531.0
-15.122022,-14.929805,-184.15611,-15.05112,532.0
-13.454643,-13.580362,-164.59749,-13.397272,533.0
-9.227089,-9.360246,-111.713066,-9.208627,534.0
-6.9681435,-6.7650027,-82.70533,-6.877959,535.0
-5.912007,-5.6749177,-70.30138,-5.8546576,536.0
-3.5455,-3.5951164,-42.11889,-3.532254,537.0
-2.0141401,-2.1850057,-23.902338,-2.0272882,538.0
-2.3943496,-2.297181,-29.470785,-2.4209871,539.0
-1.8877243,-1.625475,-23.49322,-1.8704749,540.0
-0.31125024,-0.3802629,-3.9905,-0.37570417,541.0
-0.35906878,-0.6909229,-5.861426,-0.46274078,542.0
-1.1955041,-1.2561959,-16.854967,-1.150863,543.0
-0.011599502,0.17331871,-1.1310174,0.079960026,544.0
1.2336543,1.2221802,14.033761,1.2454002,545.0
0.08635483,-0.050590895,-1.253118,0.10226105,546.0
0.495464,0.56281114,3.2849998,0.48438722,547.0
3.5947807,3.805402,41.920624,3.5204523,548.0
5.642755,5.625997,67.93639,5.588372,549.0
6.7301173,6.5396495,81.3142,6.665704,550.0
7.942424,8.019621,96.9532,7.8426647,551.0
9.223266,9.457112,113.89209,9.176003,552.0
9.935293,9.975637,122.928955,9.973049,553.0
10.18627,10.018264,126.215805,10.178274,554.0
11.57476,11.434928,144.05772,11.534847,555.0
12.289088,12.407425,153.2635,12.340269,556.0
11.95909,12.079193,148.6074,11.983407,557.0
13.554488,13.47645,169.00496,13.516693,558.0
14.373344,14.417266,180.68353,14.398001,559.0
11.36756,11.539729,142.72849,11.456089,560.0
8.3282385,8.38633,104.00067,8.407684,561.0
7.988715,8.017183,100.35908,8.009368,562.0
6.965866,6.969009,87.646454,6.9339023,563.0
3.7797053,3.7037446,46.332073,3.6715364,564.0
2.5325296,2.4972942,30.006819,2.403677,565.0
2.9142315,2.8745704,35.480843,2.8462894,566.0
1.1734601,1.0612749,13.389344,1.0678611,567.0
-0.9146861,-1.0236619,-12.460775,-1.085289,568.0
-1.195909,-1.2800977,-14.682519,-1.3539437,569.0
-2.2373915,-2.2711494,-27.84927,-2.303372,570.0
-4.891475,-4.9053464,-61.30595,-4.8043013,571.0
-5.9002423,-5.932672,-73.17734,-5.7934785,572.0
-4.6400976,-4.707211,-56.72818,-4.6532264,573.0
-4.4331155,-4.525278,-54.274097,-4.4606214,574.0
-5.861624,-5.841203,-71.54856,-5.7634387,575.0
-5.6016793,-5.5591297,-67.21489,-5.4351845,576.0
-4.252749,-4.3203816,-50.793156,-4.1894054,577.0
-4.8533897,-4.9102182,-58.32517,-4.8765674,578.0
-4.812294,-4.8455634,-57.902763,-4.8185177,579.0
-2.4985032,-2.5637934,-29.92627,-2.5614345,580.0
-1.94164,-2.0472944,-22.578106,-2.0098557,581.0
-3.8797448,-3.9236739,-47.02619,-3.8397138,582.0
-3.9749682,-3.7936976,-48.841503,-3.9310737,583.0
-2.2132432,-1.9809914,-25.762718,-2.1827064,584.0
-2.9093864,-2.9149911,-34.163406,-2.8560293,585.0
-4.693223,-4.794227,-57.179626,-4.6617975,586.0
-3.4683287,-3.4289925,-42.207283,-3.4311929,587.0
-1.5819547,-1.5235296,-19.175625,-1.5639379,588.0
-2.0145493,-2.0580723,-24.845037,-2.0284781,589.0
-1.5180988,-1.5358115,-18.716673,-1.538939,590.0
0.36750427,0.48847482,4.126406,0.32496095,591.0
0.2756216,0.3538099,2.2646925,0.28504553,592.0
-0.16170502,-0.2770805,-3.4735615,-0.09135581,593.0
1.1428735,1.0353031,12.823612,1.1910843,594.0
2.177969,2.2239656,25.190464,2.134624,595.0
1.2350352,1.3721834,13.098377,1.1555502,596.0
0.6911766,0.7266529,7.375378,0.7049997,597.0
2.2297986,2.1340196,27.02048,2.235412,598.0
2.3560295,2.4136255,27.546585,2.2893796,599.0
0.6201569,0.8378145,5.642394,0.6025624,600.0
0.3181223,0.36470824,2.7682154,0.31819054,601.0
0.9143933,0.7140032,9.98937,0.91179085,602.0
0.4064095,0.342655,3.1443532,0.45890883,603.0
-0.1537626,0.046691287,-3.6339264,-0.14396039,604.0
0.5422715,0.62193364,5.2521453,0.5614334,605.0
0.08022628,-0.13281034,-0.80800194,0.19367802,606.0
-1.5010594,-1.7389418,-21.160542,-1.4568387,607.0
-0.79432815,-0.7885031,-11.358038,-0.78604215,608.0
-0.20329048,-0.13918908,-3.3135242,-0.12894227,609.0
-2.633383,-2.733636,-34.207977,-2.5511932,610.0
-5.0873303,-5.1887317,-63.91168,-5.0329027,611.0
-5.533366,-5.5543313,-69.002396,-5.5238457,612.0
-6.1891813,-6.2626987,-78.113785,-6.237238,613.0
-8.092655,-8.202366,-101.21283,-8.145533,614.0
-7.94823,-7.926737,-98.18139,-7.908764,615.0
-4.9623985,-4.8890676,-61.826714,-4.940503,616.0
-2.6141708,-2.5931141,-33.235626,-2.6826458,617.0
-1.727891,-1.6385621,-21.849606,-1.7757286,618.0
-0.26031342,-0.1295042,-3.1570926,-0.25557524,619.0
1.1827368,1.2831453,15.358949,1.250041,620.0
0.492779,0.52039784,5.975559,0.5292213,621.0
0.13312212,0.17568988,1.3779562,0.13352314,622.0
1.4637601,1.6365815,19.12273,1.5765887,623.0
1.2474957,1.2557509,15.371692,1.3278179,624.0
0.55581385,0.32582426,5.1735964,0.45740977,625.0
1.9406139,1.9077893,23.731129,1.8365948,626.0
4.136835,4.3316245,52.957935,4.1258,627.0
5.8683662,5.9283214,73.80612,5.889753,628.0
7.8656588,7.7695518,97.30811,7.849666,629.0
9.905805,9.90249,123.49039,9.811643,630.0
8.523836,8.654943,107.15684,8.417317,631.0
4.4953523,4.540556,56.733177,4.420842,632.0
1.3781261,1.2385346,18.44255,1.3407933,633.0
-1.2953753,-1.4048634,-14.487329,-1.288983,634.0
-3.0218103,-2.9510596,-36.25305,-2.9891331,635.0
-1.4804335,-1.4549942,-17.527958,-1.4733739,636.0
3.8534622,3.6925433,47.966526,3.7455034,637.0
8.167666,8.06206,101.5349,8.073306,638.0
7.535154,7.619654,93.89416,7.5222645,639.0
6.3983927,6.4617543,79.206184,6.3284106,640.0
6.494107,6.3475566,79.25679,6.364658,641.0
5.2714276,5.1013155,63.782078,5.1777244,642.0
4.190937,4.2720356,51.62825,4.2213054,643.0
5.144434,5.271169,64.50011,5.156498,644.0
6.156249,6.0890656,76.78937,6.099027,645.0
4.9909596,4.886237,61.633976,5.012938,646.0
4.10065,4.127806,51.228947,4.1785374,647.0
4.604109,4.763065,58.732086,4.699035,648.0
2.837,2.83942,35.59649,2.8499448,649.0
-0.75229025,-0.92299825,-10.736778,-0.83624643,650.0
-3.110802,-3.0828543,-39.373333,-3.169483,651.0
-5.585173,-5.4547663,-68.56278,-5.5298395,652.0
-9.855124,-9.883619,-121.563385,-9.753885,653.0
-13.530716,-13.771035,-168.99387,-13.567102,654.0
-14.453273,-14.614704,-179.8437,-14.438352,655.0
-14.556078,-14.3444,-178.70638,-14.359622,656.0
-14.370162,-14.178736,-176.89249,-14.197188,657.0
-12.164509,-12.17353,-150.22331,-12.083435,658.0
-9.792712,-9.735254,-120.522064,-9.762948,659.0
-9.338476,-9.120485,-114.37527,-9.202134,660.0
-8.460291,-8.213664,-102.95242,-8.306777,661.0
-4.9446125,-4.9764543,-60.848354,-5.04368,662.0
-2.0707643,-2.199732,-25.42879,-2.185804,663.0
-2.3280091,-2.1664257,-26.529728,-2.2421215,664.0
-2.4485676,-2.2161062,-28.092306,-2.3867245,665.0
-1.917912,-2.0172346,-23.905062,-2.0481036,666.0
-3.3206806,-3.6581452,-42.796555,-3.5062103,667.0
-5.6061473,-5.66545,-69.962234,-5.6184444,668.0
-5.461617,-5.2766724,-66.5757,-5.3474784,669.0
-4.1119785,-4.042677,-49.085346,-3.9787488,670.0
-5.0257983,-4.9531817,-59.543774,-4.857812,671.0
-4.420802,-4.3314486,-53.044197,-4.356349,672.0
-0.91690123,-0.9230238,-10.911656,-0.96200275,673.0
0.35859966,0.348501,5.366219,0.3831927,674.0
1.2684137,1.3408163,17.078783,1.4040555,675.0
4.509483,4.633363,56.89327,4.627994,676.0
7.5168056,7.537911,92.62014,7.4451036,677.0
8.985132,8.945638,110.62795,8.876092,678.0
9.415681,9.433736,117.60596,9.464185,679.0
10.641513,10.595029,132.37756,10.626816,680.0
11.684786,11.532363,144.47043,11.543424,681.0
10.394497,10.3025,129.69832,10.364279,682.0
9.435907,9.54048,119.51711,9.529612,683.0
9.755258,9.836558,123.21431,9.75801,684.0
8.801483,8.585931,108.473854,8.616661,685.0
7.1115775,6.8705163,87.07959,6.9351597,686.0
6.9548593,7.0040874,87.64342,6.960662,687.0
7.8013167,7.9424148,97.70741,7.860383,688.0
7.9303083,7.729522,95.94113,7.7505984,689.0
7.978996,7.597215,95.11057,7.6302853,690.0
8.4353,8.434461,103.12376,8.30322,691.0
7.5387936,7.695775,93.00138,7.550695,692.0
5.18433,5.0584526,61.275,5.0731583,693.0
4.273465,4.0919194,49.327747,4.153342,694.0
4.9810076,5.0545588,60.363976,5.0145235,695.0
3.7981443,3.9499397,46.45113,3.8815377,696.0
1.9134352,1.796074,21.34119,1.8709763,697.0
1.2531006,0.948441,12.002012,1.0838685,698.0
-1.9673443,-2.0637972,-26.7401,-2.0208197,699.0
-5.947851,-5.83005,-74.93059,-5.80706,700.0
-5.5204163,-5.593864,-70.563354,-5.53409,701.0
-3.454886,-3.7002225,-45.293125,-3.6007793,702.0
-3.8160431,-3.8562262,-49.05147,-3.7857125,703.0
-4.560135,-4.3779354,-57.615025,-4.437673,704.0
-2.1868682,-2.1198654,-27.422672,-2.1357796,705.0
0.15229791,-0.008154197,1.2064686,0.12472066,706.0
-0.4176152,-0.52889985,-6.1736503,-0.43379974,707.0
0.4161424,0.41946048,4.6120706,0.4177481,708.0
2.789092,2.7827666,34.39419,2.7709482,709.0
2.457266,2.4363966,30.312998,2.5008616,710.0
0.8410463,0.84795225,9.664499,0.9496463,711.0
1.0384514,1.0980713,11.899328,1.0390784,712.0
0.5859112,0.6369602,7.2759924,0.56197816,713.0
-3.1237404,-3.0224445,-37.31015,-2.9635067,714.0
-5.2544003,-5.0710263,-63.23989,-5.1256895,715.0
-4.4201264,-4.356272,-54.524734,-4.4674215,716.0
-7.162314,-7.187144,-89.48247,-7.2184434,717.0
-12.258597,-12.092997,-149.31023,-12.12389,718.0
-13.5518465,-13.317291,-163.80087,-13.348701,719.0
-12.933791,-12.88978,-158.79634,-12.964712,720.0
-14.089183,-14.028334,-172.97974,-14.120554,721.0
-14.599226,-14.420331,-177.23102,-14.401755,722.0
-12.366429,-12.175269,-148.9878,-12.100237,723.0
-10.331281,-10.145729,-125.27291,-10.195946,724.0
-9.494178,-9.416693,-116.81354,-9.533908,725.0
-7.9398327,-7.8308864,-95.87203,-7.8525743,726.0
-6.319131,-6.103144,-73.60163,-6.040253,727.0
-5.935718,-5.8916264,-71.14489,-5.8099422,728.0
-5.4971533,-5.6104903,-67.991646,-5.5599294,729.0
-3.3516304,-3.3880591,-40.33982,-3.371879,730.0
-1.0579019,-1.0212326,-11.408181,-0.98713464,731.0
-0.38464382,-0.4247855,-4.335412,-0.45137867,732.0
0.65901035,0.59214133,7.5022087,0.45723155,733.0
2.6616461,2.7193422,33.121628,2.650133,734.0
3.2122576,3.2990618,41.11063,3.3172455,735.0
2.4645007,2.4436033,30.305296,2.4941194,736.0
2.7130744,2.668035,31.936045,2.6992464,737.0
3.4680173,3.4734895,41.082844,3.397487,738.0
2.147623,2.1188207,22.808546,2.072116,739.0
1.4124796,1.3520615,12.875832,1.3829275,740.0
3.5083952,3.5134854,41.5055,3.571388,741.0
4.065789,4.088511,49.334187,4.173331,742.0
3.6940293,3.5959525,41.04904,3.597904,743.0
5.976287,5.783884,68.1191,5.763584,744.0
8.179299,8.106265,99.19849,8.14103,745.0
7.9346733,7.925055,97.38485,8.002332,746.0
8.6778,8.445339,103.722885,8.544303,747.0
11.415353,11.116184,137.30704,11.110474,748.0
10.989689,10.896143,134.92262,10.892348,749.0
8.245295,8.243029,101.96317,8.342557,750.0
8.651219,8.506853,105.10765,8.537789,751.0
10.281657,10.031852,123.4421,9.905179,752.0
8.742388,8.705501,106.82038,8.605427,753.0
6.7393146,6.8702154,85.92368,6.9237,754.0
8.237528,8.22842,103.22894,8.149558,755.0
9.047587,8.875287,110.5383,8.686877,756.0
6.3669066,6.23702,78.561615,6.2087536,757.0
5.092964,5.170508,65.71814,5.167404,758.0
6.15026,6.2312794,78.97294,6.160691,759.0
5.5079236,5.416741,68.947174,5.328625,760.0
3.1514468,3.1111443,40.241856,3.0583282,761.0
2.5151713,2.6047711,34.368813,2.573399,762.0
3.0960586,3.0994148,41.05137,3.1033707,763.0
1.5982738,1.5047698,21.240667,1.6156071,764.0
0.10888436,0.13388166,3.6774087,0.19468185,765.0
0.28502396,0.4635399,7.6600175,0.45757294,766.0
-1.322604,-1.0652767,-11.5586605,-1.0522408,767.0
-4.3628078,-4.1959324,-51.009872,-4.1899695,768.0
-5.0773644,-5.102744,-62.038174,-5.064055,769.0
-4.50706,-4.5101285,-54.518276,-4.528916,770.0
-6.386083,-6.356717,-77.44162,-6.432717,771.0
-8.552412,-8.520099,-104.56493,-8.549494,772.0
-7.7811317,-7.686568,-94.65198,-7.6819057,773.0
-7.549258,-7.556678,-92.72522,-7.52626,774.0
-9.65595,-9.715116,-119.603874,-9.6517,775.0
-10.467159,-10.472591,-129.53017,-10.354238,776.0
-9.820816,-9.822521,-121.60131,-9.702439,777.0
-10.624821,-10.576876,-131.29776,-10.506193,778.0
-11.452244,-11.368244,-142.44951,-11.318913,779.0
-10.142827,-10.046292,-127.1321,-10.040632,780.0
-8.934232,-8.845086,-111.959915,-8.846088,781.0
-9.316442,-9.304275,-117.72088,-9.239306,782.0
-8.473312,-8.445437,-107.26866,-8.446652,783.0
-5.9360294,-5.8734922,-74.83253,-5.951658,784.0
-5.052785,-5.0351987,-64.53122,-5.020124,785.0
-4.944197,-4.9293966,-63.30209,-4.9063587,786.0
-2.379721,-2.4032588,-30.318714,-2.3632505,787.0
0.6426429,0.5767501,8.008805,0.7173621,788.0
1.3704653,1.3371694,16.584759,1.3831136,789.0
2.673499,2.731926,33.030704,2.6651897,790.0
5.4719,5.5525427,68.60012,5.5130444,791.0
6.5043745,6.518849,80.738716,6.4543314,792.0
6.9145746,6.9395747,85.945,6.8175025,793.0
8.613029,8.598357,107.90573,8.535583,794.0
8.832914,8.782718,110.10787,8.761222,795.0
6.8365893,6.817589,84.58477,6.751658,796.0
6.279545,6.246294,78.4481,6.2498655,797.0
7.232995,7.1966577,91.10419,7.2340355,798.0
5.6885934,5.6395316,71.09927,5.5880246,799.0
2.193494,2.095447,26.535223,2.0749907,800.0
0.3421878,0.23679018,4.1727057,0.26393962,801.0
-0.35443133,-0.36382884,-2.698191,-0.29702726,802.0
-2.291522,-2.266446,-27.97293,-2.1795146,803.0
-3.5377662,-3.5581605,-45.378773,-3.5848777,804.0
-1.0463123,-1.0606947,-13.651889,-1.1140478,805.0
2.4469182,2.3828936,29.307016,2.3434935,806.0
4.06563,3.9551857,48.816086,3.9048572,807.0
5.5391483,5.4268346,68.333015,5.463412,808.0
7.1269236,7.039617,88.45204,7.0500216,809.0
6.339483,6.3539557,78.11133,6.245742,810.0
4.313574,4.3150883,52.36663,4.2496414,811.0
4.456103,4.3438416,53.845516,4.3872004,812.0
4.288139,4.190208,51.575615,4.251734,813.0
0.8367405,0.8634773,9.394409,0.9367724,814.0
-1.6843734,-1.5944538,-21.73556,-1.5759541,815.0
-1.0993019,-1.0537539,-15.623655,-1.1522975,816.0
-1.4390111,-1.3815935,-19.006113,-1.4064122,817.0
-2.8705885,-2.7440991,-35.530502,-2.7192066,818.0
-2.2561698,-2.1323361,-27.442171,-2.1798737,819.0
-1.5328071,-1.4719015,-18.548113,-1.5458858,820.0
-3.4862435,-3.52296,-44.158592,-3.562198,821.0
-5.6049895,-5.6200967,-69.96712,-5.544724,822.0
-4.652244,-4.529033,-56.693523,-4.488108,823.0
-2.6397028,-2.594608,-32.47564,-2.6213627,824.0
-1.6793953,-1.7536545,-22.323084,-1.7646656,825.0
0.35521257,0.34701285,2.941734,0.32576358,826.0
2.1048489,2.1301203,26.994255,2.1871996,827.0
0.38183743,0.45783937,6.067855,0.4332711,828.0
-2.4231398,-2.350264,-30.465874,-2.5049987,829.0
-2.5789,-2.532053,-30.897503,-2.5857692,830.0
-0.99140036,-0.9079718,-9.459844,-0.81928825,831.0
-0.7394052,-0.84530246,-10.034538,-0.7388382,832.0
1.0421816,0.7334651,8.806904,0.7257467,833.0
5.3088617,5.189345,64.96207,5.1873655,834.0
6.2066593,6.448142,81.1245,6.5099134,835.0
6.032602,5.573345,70.84559,5.652796,836.0
12.2041445,6.575824,83.10857,6.7996206,837.0
13.572735,6.697968,84.17021,6.9146094,838.0
0.7767631,3.824217,49.829063,3.7542129,839.0
-1.9543669,1.2436045,17.087767,1.1501929,840.0
31.266996,0.55072075,6.9741983,1.2295849,841.0
47.485744,-2.000058,-24.444637,-0.8663743,842.0
-13.456159,-6.1490855,-75.44774,-6.2955456,843.0
-46.39935,-8.381317,-102.05433,-9.25616,844.0
8.421485,-9.666005,-119.18165,-9.494703,845.0
33.412357,-12.333365,-153.7896,-11.686079,846.0
-22.975994,-14.763572,-182.98135,-14.916529,847.0
-68.23061,-14.339726,-177.98834,-15.284402,848.0
-31.816154,-14.187007,-176.1134,-14.521501,849.0
3.2259412,-14.789461,-182.51411,-14.3283615,850.0
-20.85148,-11.152422,-138.10437,-11.27857,851.0
-47.68968,-5.6531825,-70.982834,-6.453255,852.0
-19.21737,-3.4168367,-43.60558,-3.8615701,853.0
42.895634,-2.25969,-29.529234,-2.0116994,854.0
24.22637,0.9491647,10.100695,0.9832943,855.0
-50.36218,3.5974057,42.70213,2.9209108,856.0
-28.801338,2.763114,32.57068,2.3107324,857.0
43.590145,1.3137778,15.584862,1.5677761,858.0
26.38628,1.457795,17.625708,1.6476526,859.0
-47.807415,0.15003264,0.7497949,-0.1468065,860.0
-48.044693,-2.1730738,-27.897545,-2.4064436,861.0
-8.077982,-1.5041198,-18.580734,-1.3970805,862.0
-17.210094,0.48221424,6.2399507,0.50268084,863.0
-18.609892,0.7147573,7.1642013,0.5696816,864.0
-6.508693,1.4631221,15.974919,1.4425391,865.0
-14.8117485,3.9852698,50.715385,4.062324,866.0
-18.86335,5.84391,74.64715,5.8497834,867.0
10.4891615,6.6278996,81.4943,6.6939125,868.0
36.612675,8.136265,99.97598,8.308479,869.0
7.851509,9.555223,119.365555,9.510087,870.0
-14.431558,8.598056,107.222664,8.340891,871.0
24.010578,8.007216,98.16669,8.035595,872.0
57.90022,9.848992,121.81586,10.268866,873.0
23.4258,10.001392,125.95465,10.21486,874.0
-14.625477,8.18915,102.734,7.976669,875.0
22.421947,8.085228,100.65194,8.152114,876.0
65.31289,9.065585,113.682556,9.586514,877.0
33.963943,8.3540535,104.49725,8.575381,878.0
-8.93706,6.6852355,83.58385,6.5071726,879.0
13.5644865,6.6821346,84.06937,6.798597,880.0
54.913124,7.331513,91.87475,7.910853,881.0
40.0894,6.471339,81.00965,6.864767,882.0
8.472792,5.8848515,73.494545,5.767423,883.0
14.730977,6.1285253,75.4194,5.960789,884.0
27.106833,3.7948298,46.216316,3.9998822,885.0
20.79191,0.59803045,6.793638,0.91464174,886.0
1.4348702,0.13096608,1.2304707,0.088728294,887.0
-9.236354,-1.022481,-11.919724,-1.1387485,888.0
-0.07044563,-5.4895086,-68.101036,-5.288728,889.0
-1.7039565,-9.812651,-122.42859,-9.548013,890.0
-42.82763,-10.765736,-133.0065,-10.927532,891.0
-69.17361,-10.5190525,-130.24147,-11.062424,892.0
-11.918907,-11.287613,-140.25507,-11.300333,893.0
22.040226,-10.189823,-126.68334,-9.748185,894.0
-33.214153,-7.5819755,-94.52919,-7.6784177,895.0
-62.147327,-7.093464,-88.20927,-7.577753,896.0
-9.906281,-6.6120195,-82.86076,-6.7122073,897.0
35.873394,-3.1354232,-40.076954,-2.828338,898.0
3.956455,0.46443132,5.3854384,0.47946224,899.0
-21.79995,1.9903998,25.27323,1.7066709,900.0
8.270944,3.9690838,50.690197,4.0462613,901.0
27.496426,6.196531,78.17102,6.489257,902.0
17.236269,5.4207582,67.70202,5.4337797,903.0
11.58001,2.6385572,32.993633,2.475179,904.0
10.579923,1.1139526,14.515618,1.0885946,905.0
-4.8715982,0.28448054,4.349501,0.33457458,906.0
-10.428617,-1.9831507,-24.093653,-2.0280871,907.0
-9.411141,-4.0587277,-50.172283,-4.199525,908.0
-15.525192,-4.694534,-59.234325,-4.8828416,909.0
-15.176334,-6.4253235,-80.90815,-6.514244,910.0
-18.029442,-8.018109,-99.37419,-8.050593,911.0
-29.154243,-6.369694,-79.081924,-6.57339,912.0
-31.474432,-4.2570786,-52.683258,-4.524163,913.0
-6.8704724,-3.8952277,-47.26507,-3.886106,914.0
4.9530053,-3.1536472,-38.66833,-3.0401092,915.0
-10.72658,-0.95015913,-11.960909,-1.1032188,916.0
-12.801179,0.21020634,2.117154,-0.009339089,917.0
-0.44407713,-1.2944905,-16.86014,-1.2838678,918.0
9.071648,-1.3442574,-17.125109,-1.2466121,919.0
-7.228406,0.22493124,2.1443417,0.05243952,920.0
-26.234995,-1.0239948,-13.773259,-1.3538424,921.0
-0.06956453,-2.069888,-26.61927,-2.0587592,922.0
22.96568,-0.633605,-8.262001,-0.40416306,923.0
-2.9820175,-0.30977145,-3.9777672,-0.4466443,924.0
-27.731628,-0.915155,-12.267607,-1.4476575,925.0
-0.12821671,0.46963057,5.565174,0.39500517,926.0
36.144318,3.0251684,37.891624,3.5768855,927.0
16.693373,3.4486554,41.396545,3.558396,928.0
-10.548138,3.4788933,41.6644,2.970151,929.0
8.612516,5.9042187,72.54283,5.7408533,930.0
35.287495,7.15698,88.42436,7.718988,931.0
24.575022,5.4033275,67.74584,5.8566165,932.0
-0.44716913,4.3531775,54.577553,4.1168523,933.0
5.642862,5.161169,65.36644,5.0769916,934.0
25.231533,4.6352572,60.18208,5.32792,935.0
19.390182,2.8945947,37.441463,3.4450574,936.0
0.69777703,2.6889417,34.15583,2.362637,937.0
0.5934396,3.3223596,41.357166,2.9285858,938.0
14.077587,2.7442474,33.426018,3.1713629,939.0
13.369874,1.9647331,24.969604,2.563779,940.0
4.3934283,3.1882732,40.75779,3.157402,941.0
4.481382,3.7775373,48.64154,3.7237663,942.0
4.8104978,2.095469,28.395458,2.477567,943.0
3.2637098,2.3818195,31.17726,2.717163,944.0
5.9323444,3.9032202,49.796455,3.984853,945.0
7.418901,2.7193093,34.115963,2.7470844,946.0
-1.7239642,0.6830474,8.510283,0.713158,947.0
-10.187134,0.374742,6.198543,0.40817988,948.0
0.6407184,1.009558,13.46145,1.1831176,949.0
12.678316,0.3382242,4.1436944,0.7815616,950.0
-2.5923471,-0.7486341,-8.834942,-0.6400655,951.0
-21.932215,0.02240496,0.8048022,-0.5224402,952.0
-7.5294266,-0.4388321,-5.1772704,-0.6155151,953.0
17.219938,-3.1260726,-38.913292,-2.6051579,954.0
1.4922035,-4.179005,-51.637352,-4.072485,955.0
-35.38115,-4.194051,-51.032104,-4.985367,956.0
-26.649607,-6.003653,-74.638245,-6.493243,957.0
7.087627,-7.440003,-93.89261,-7.032693,958.0
-0.00983247,-5.9740276,-75.271706,-5.8699894,959.0
-33.546055,-5.3443007,-67.049194,-6.166905,960.0
-31.156425,-6.6235704,-83.77358,-7.3353395,961.0
10.050757,-5.3986278,-69.38145,-5.229299,962.0
14.694878,-3.3845668,-44.003998,-3.2510896,963.0
-28.556322,-4.2594986,-54.75245,-4.97278,964.0
-33.464092,-4.847715,-62.084126,-5.520481,965.0
11.488615,-2.7555728,-35.10054,-2.5645723,966.0
23.020693,-1.6165246,-20.636515,-1.2417855,967.0
-18.154324,-2.7655756,-35.07027,-3.0563211,968.0
-32.836056,-2.3476,-29.991474,-2.8963954,969.0
9.229574,-0.27857414,-5.3984137,-0.22555569,970.0
31.520052,0.18103471,-0.15597889,0.5116873,971.0
-4.584138,0.02497224,-0.8372093,-0.14089644,972.0
-29.973871,1.415912,17.187876,0.93180865,973.0
8.169272,2.5236554,30.434593,2.427712,974.0
46.14842,1.8313947,21.879816,2.31025,975.0
11.043912,1.7646866,20.990934,2.022588,976.0
-35.682407,2.6850514,32.17715,2.3572326,977.0
-4.0476685,2.214937,26.868248,2.1300042,978.0
50.828075,1.8455204,22.585962,2.3012588,979.0
25.120697,2.9348416,36.685997,3.300028,980.0
-39.42437,3.4986606,44.47208,3.3448362,981.0
-20.379965,2.241004,28.642933,2.1232507,982.0
44.848663,0.41327384,5.430513,0.8182027,983.0
27.43831,0.34259433,5.2014513,0.66583437,984.0
-42.226814,-0.30062827,-2.1687164,-0.36587918,985.0
-39.00351,-3.0041504,-37.11444,-3.093185,986.0
9.38693,-3.8570948,-48.30273,-3.7324991,987.0
2.0049357,-3.4545784,-41.659317,-3.2906377,988.0
-29.25871,-4.6002584,-55.225544,-4.6184545,989.0
-26.235117,-5.2283497,-63.550327,-5.2867317,990.0
-8.805683,-3.2146928,-38.778038,-3.2212827,991.0
-8.904714,-0.87327975,-10.302405,-0.84687495,992.0
-5.915945,-0.23086663,-2.8183594,-0.14439882,993.0
6.70255,1.7695047,22.283201,1.793285,994.0
10.792473,4.387068,54.75796,4.3414626,995.0
10.805784,3.3648756,41.61021,3.370015,996.0
8.953768,1.9513009,23.914661,2.0307403,997.0
11.879027,2.9278982,36.6414,3.0790975,998.0
8.529493,3.42588,43.622684,3.4981012,999.0
-3.0526,1.9143931,24.828976,1.884763,1000.0
7.600584,0.85342175,11.108295,0.9353262,1001.0
20.904577,1.9591243,24.774473,2.1033623,1002.0
5.7487445,1.7561841,22.557392,1.8027401,1003.0
-8.934143,1.5200523,19.386402,1.3862963,1004.0
8.237316,3.787857,46.783745,3.6734977,1005.0
27.52713,4.828584,59.208813,4.939582,1006.0
17.618301,4.185069,51.311134,4.1805696,1007.0
8.314712,3.8117287,47.515667,3.6598911,1008.0
13.395894,4.2068663,52.737972,4.174794,1009.0
14.472111,4.175714,52.464985,4.3130546,1010.0
16.925964,3.9099092,49.9353,4.1787333,1011.0
30.250938,5.4846764,68.69056,5.555426,1012.0
28.2964,6.535486,81.475136,6.488374,1013.0
-2.4344304,4.7325606,59.804752,4.8535943,1014.0
-7.287982,1.3073366,15.982759,1.3500806,1015.0
12.416641,-1.0064094,-12.954032,-1.0666444,1016.0
2.056654,-1.7150853,-21.749512,-1.8757937,1017.0
-19.194126,-3.1002188,-40.251453,-3.271649,1018.0
-14.385855,-1.7879919,-22.89421,-1.7501643,1019.0
