Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
5146.077,13319.986,4945.509,-3963.968,0.0,88.0,Nothing
5013.483,12985.989,4818.8633,-3861.6301,0.0,89.0,Nothing
4866.0864,12616.265,4677.8228,-3747.859,0.0,90.0,Nothing
4714.053,12232.767,4532.2827,-3630.5232,0.0,91.0,Nothing
4557.895,11835.197,4382.856,-3510.1296,0.0,92.0,Nothing
4389.4854,11403.285,4221.772,-3380.445,0.0,93.0,Nothing
4208.6025,10936.37,4048.802,-3241.2178,0.0,94.0,Nothing
4024.1116,10457.094,3872.4414,-3099.2158,0.0,95.0,Nothing
3838.7878,9974.372,3695.3047,-2956.5854,0.0,96.0,Nothing
3646.254,9474.113,3511.1963,-2808.4172,0.0,97.0,Nothing
3444.5369,8951.713,3318.1812,-2653.1562,0.0,98.0,Nothing
3240.5835,8424.48,3122.9214,-2496.137,0.0,99.0,Nothing
3038.3835,7902.966,2929.2478,-2340.4683,0.0,100.0,Nothing
2833.3433,7375.726,2732.7583,-2182.6516,0.0,101.0,Nothing
2622.4048,6833.6177,2530.551,-2020.3296,0.0,102.0,Nothing
2410.439,6286.576,2327.3667,-1857.2393,0.0,103.0,Nothing
2201.9026,5744.133,2127.549,-1696.8096,0.0,104.0,Nothing
1994.045,5199.357,1928.4738,-1536.9086,0.0,105.0,Nothing
1783.5992,4645.7944,1726.9502,-1374.9757,0.0,106.0,Nothing
1573.7037,4093.8508,1525.9136,-1213.3911,0.0,107.0,Nothing
1368.7491,3556.2964,1329.5366,-1055.5397,0.0,108.0,Nothing
1167.5153,3030.4294,1136.6459,-900.5047,0.0,109.0,Nothing
966.8723,2508.1929,944.2364,-745.88214,0.0,110.0,Nothing
768.33777,1993.5973,753.74146,-592.83,0.0,111.0,Nothing
575.66284,1496.526,568.7291,-444.22998,0.0,112.0,Nothing
388.77356,1016.88324,389.1088,-300.0278,0.0,113.0,Nothing
205.09227,547.76086,212.41809,-158.25468,0.0,114.0,Nothing
24.9602,89.03461,39.035305,-19.20398,0.0,115.0,Nothing
-148.80814,-353.7443,-128.26746,114.934135,0.0,116.0,Nothing
-315.6229,-780.2502,-288.8785,243.71364,0.0,117.0,Nothing
-477.31006,-1194.5376,-444.56137,368.56723,0.0,118.0,Nothing
-634.1224,-1595.1727,-595.6124,489.7094,0.0,119.0,Nothing
-784.0843,-1975.6519,-740.1808,605.62714,0.0,120.0,Nothing
-926.3216,-2334.6577,-877.4079,715.63,0.0,121.0,Nothing
-1062.0992,-2678.1406,-1008.4157,820.6172,0.0,122.0,Nothing
-1192.1904,-3010.429,-1133.8484,921.0643,0.0,123.0,Nothing
-1315.6052,-3329.99,-1252.7136,1016.11743,0.0,124.0,Nothing
-1431.4766,-3634.953,-1364.1842,1105.1007,0.0,125.0,Nothing
-1540.3063,-3926.4492,-1468.7627,1188.4553,0.0,126.0,Nothing
-1642.6672,-4204.6655,-1567.0325,1266.6929,0.0,127.0,Nothing
-1738.0808,-4466.5327,-1658.5758,1339.5204,0.0,128.0,Nothing
-1825.852,-4709.1567,-1742.756,1406.4877,0.0,129.0,Nothing
-1906.0492,-4931.991,-1819.6678,1467.7229,0.0,130.0,Nothing
-1979.087,-5134.4893,-1889.7671,1523.5874,0.0,131.0,Nothing
-2044.9807,-5314.7773,-1953.1355,1574.1058,0.0,132.0,Nothing
-2103.4592,-5471.857,-2009.5327,1619.0762,0.0,133.0,Nothing
-2154.4543,-5606.7354,-2058.8672,1658.4554,0.0,134.0,Nothing
-2198.2034,-5720.3696,-2101.3591,1692.4238,0.0,135.0,Nothing
-2235.0154,-5812.2246,-2137.3489,1721.195,0.0,136.0,Nothing
-2265.0273,-5881.4326,-2167.0154,1744.8367,0.0,137.0,Nothing
-2288.183,-5928.2563,-2190.2964,1763.2571,0.0,138.0,Nothing
-2304.5686,-5954.6333,-2207.2017,1776.4583,0.0,139.0,Nothing
-2314.6882,-5964.128,-2218.105,1784.7654,0.0,140.0,Nothing
-2319.0808,-5960.422,-2223.4268,1788.5752,0.0,141.0,Nothing
-2317.7542,-5945.0557,-2223.1333,1787.9255,0.0,142.0,Nothing
-2310.473,-5917.46,-2217.0154,1782.6654,0.0,143.0,Nothing
-2297.5254,-5877.2124,-2205.3936,1773.014,0.0,144.0,Nothing
-2279.582,-5824.9326,-2188.947,1759.48,0.0,145.0,Nothing
-2256.8232,-5760.905,-2167.8547,1742.2141,0.0,146.0,Nothing
-2228.9404,-5684.3086,-2141.8118,1720.9894,0.0,147.0,Nothing
-2196.0852,-5594.4297,-2110.9824,1695.913,0.0,148.0,Nothing
-2159.012,-5491.6226,-2076.1436,1667.563,0.0,149.0,Nothing
-2118.0845,-5376.4805,-2037.6772,1636.2473,0.0,150.0,Nothing
-2072.9705,-5249.1807,-1995.2523,1601.7495,0.0,151.0,Nothing
-2023.6578,-5110.605,-1948.8322,1564.0781,0.0,152.0,Nothing
-1970.9415,-4963.0337,-1899.1631,1523.8342,0.0,153.0,Nothing
-1915.4506,-4808.519,-1846.8209,1481.4644,0.0,154.0,Nothing
-1857.0094,-4647.708,-1791.5848,1436.7649,0.0,155.0,Nothing
-1795.5466,-4481.8125,-1733.3145,1389.5912,0.0,156.0,Nothing
-1731.8574,-4314.5327,-1672.6913,1340.4805,0.0,157.0,Nothing
-1666.754,-4149.9067,-1610.4208,1290.0302,0.0,158.0,Nothing
-1600.1257,-3988.7449,-1546.37,1238.171,0.0,159.0,Nothing
-1531.6155,-3829.0251,-1480.2467,1184.6664,0.0,160.0,Nothing
-1461.6498,-3669.243,-1412.554,1129.8846,0.0,161.0,Nothing
-1390.9496,-3509.3171,-1344.0564,1074.4148,0.0,162.0,Nothing
-1319.5125,-3349.1213,-1274.7668,1018.27496,0.0,163.0,Nothing
-1247.0125,-3189.0757,-1204.3301,961.21027,0.0,164.0,Nothing
-1173.847,-3031.679,-1133.058,903.51056,0.0,165.0,Nothing
-1100.8215,-2879.381,-1061.6924,845.8113,0.0,166.0,Nothing
-1028.037,-2731.26,-990.3701,788.24817,0.0,167.0,Nothing
-955.046,-2584.5178,-918.727,730.5251,0.0,168.0,Nothing
-881.9774,-2438.7498,-846.91254,672.7364,0.0,169.0,Nothing
-809.565,-2296.0813,-775.61993,615.41943,0.0,170.0,Nothing
-738.07355,-2157.233,-705.10657,558.78815,0.0,171.0,Nothing
-667.0808,-2019.5829,-635.03046,502.58908,0.0,172.0,Nothing
-596.4083,-1879.0669,-565.3594,446.81003,0.0,173.0,Nothing
-526.44916,-1732.1565,-496.65384,391.8978,0.0,174.0,Nothing
-457.4103,-1576.232,-429.25473,338.1105,0.0,175.0,Nothing
-389.0171,-1410.4911,-362.9194,285.23285,0.0,176.0,Nothing
-321.259,-1237.4384,-297.5423,233.1595,0.0,177.0,Nothing
-254.76465,-1062.0886,-233.58875,182.24458,0.0,178.0,Nothing
-190.08586,-888.6923,-171.46968,132.80238,0.0,179.0,Nothing
-127.15776,-718.75464,-111.04759,84.7128,0.0,180.0,Nothing
-65.828,-552.505,-52.146816,37.832993,0.0,181.0,Nothing
-6.411221,-390.94388,4.9291997,-7.5855403,0.0,182.0,Nothing
50.719643,-235.1899,59.80849,-51.2337,0.0,183.0,Nothing
105.68486,-84.670006,112.57478,-93.185715,0.0,184.0,Nothing
158.76547,62.34903,163.44638,-133.64723,0.0,185.0,Nothing
209.81956,206.57666,212.25023,-172.51021,0.0,186.0,Nothing
258.49387,347.31802,258.6532,-209.51625,0.0,187.0,Nothing
304.7754,483.70886,302.6804,-244.66797,0.0,188.0,Nothing
348.86893,614.9099,344.5766,-278.11926,0.0,189.0,Nothing
390.71243,739.89014,384.3145,-309.7951,0.0,190.0,Nothing
