Channel 1,Channel 2,Channel 3,Channel 4,Timestamp
-432.44897,194.23239,-405.01053,-414.04102,107.0
-739.34094,258.944,-692.98035,-707.8012,108.0
-652.42896,231.8368,-611.4769,-624.5348,109.0
-420.2002,197.2393,-394.01157,-402.1227,110.0
-497.8367,220.87909,-467.38864,-476.3136,111.0
-720.43695,294.48337,-675.9575,-689.3779,112.0
-673.109,286.1107,-630.7422,-644.16486,113.0
-453.9779,182.47652,-425.44168,-434.45767,114.0
-434.47464,168.76578,-407.9117,-415.81073,115.0
-573.58014,233.15486,-538.08356,-548.9152,116.0
-550.90845,216.59613,-516.011,-527.0447,117.0
-367.61377,119.47607,-343.95328,-351.4503,118.0
-295.79626,84.954445,-276.56723,-282.6933,119.0
-365.4605,146.17516,-341.86716,-349.40445,120.0
-355.5758,134.8229,-333.557,-339.9508,121.0
-219.79236,21.536913,-206.55087,-210.01994,122.0
-134.15735,-51.575993,-125.67139,-128.12236,123.0
-155.00179,-7.9780083,-145.43518,-148.10008,124.0
-149.95686,60.28983,-141.28448,-143.22821,125.0
-63.348053,7.568631,-60.276108,-60.28063,126.0
8.308412,-60.03554,7.3945003,8.276548,127.0
14.666335,-21.238554,13.6074,14.231299,128.0
20.724838,25.027466,18.665916,19.884748,129.0
65.059494,7.935675,60.00101,62.36045,130.0
107.03954,-9.892057,99.94472,102.634796,131.0
122.13033,7.3545456,114.54964,116.96361,132.0
132.19768,5.47173,123.58527,126.53614,133.0
146.02443,0.62868744,136.07246,139.79611,134.0
154.19269,-18.813152,144.33434,147.61296,135.0
164.50179,-70.31262,154.64023,157.48576,136.0
180.07684,-57.546528,168.64905,172.31267,137.0
177.46822,-44.78091,165.4411,169.73602,138.0
155.99841,-109.4765,145.6808,149.08784,139.0
153.8499,-145.38991,144.43094,146.96748,140.0
174.23422,-112.32746,163.36267,166.50456,141.0
167.70908,-71.292,156.54065,160.20973,142.0
126.09495,-82.13941,117.5959,120.33691,143.0
108.744316,-98.48973,102.070755,103.78776,144.0
132.36209,-73.01749,124.305695,126.40942,145.0
131.64717,-43.142677,122.92577,125.64521,146.0
81.04541,-12.622333,75.37692,77.2042,147.0
49.690647,-6.787519,46.57298,47.219986,148.0
73.809616,11.241883,69.356125,70.344,149.0
84.5365,51.242245,79.017845,80.63098,150.0
35.62931,41.13864,32.947285,33.75577,151.0
-6.161872,30.27697,-5.864526,-6.1735215,152.0
15.534524,21.794851,14.721769,14.680552,153.0
38.97868,-2.4200842,36.473156,37.159695,154.0
-0.42464885,2.7179463,-0.55389863,-0.49021265,155.0
-47.688396,1.0412148,-44.660244,-45.7504,156.0
-30.979668,-17.927382,-28.859741,-29.754112,157.0
3.5024347,-10.1434,3.3833025,3.30319,158.0
-21.62342,26.810661,-20.226322,-20.705917,159.0
-69.809,52.880962,-65.25541,-66.78057,160.0
-60.105686,36.851295,-55.966755,-57.363625,161.0
-18.745243,29.807865,-17.159006,-17.674774,162.0
-28.240353,53.173595,-26.217245,-26.846245,163.0
-73.15017,51.149498,-68.36441,-69.80262,164.0
-71.34079,2.0514324,-66.54029,-67.922714,165.0
-27.913164,-31.802565,-25.845242,-26.339127,166.0
-23.129679,-25.980368,-21.512941,-21.80724,167.0
-61.79306,-84.79759,-57.843346,-58.84385,168.0
-67.5416,-148.35124,-63.162968,-64.2777,169.0
-26.851551,-103.24788,-24.936558,-25.283403,170.0
-11.010444,-37.49245,-10.203337,-10.193087,171.0
-41.71594,8.463578,-39.065235,-39.564083,172.0
-54.11404,38.929024,-50.693615,-51.400906,173.0
-19.804235,62.076824,-18.569736,-18.685833,174.0
3.0781825,87.34436,2.9077375,3.0938942,175.0
-19.415537,84.01968,-18.246347,-18.4315,176.0
-36.655735,94.68633,-34.45334,-34.914665,177.0
-10.955155,96.603,-10.233121,-10.344256,178.0
14.731165,33.180187,13.93865,14.281791,179.0
0.19471133,-7.1886215,0.27961332,0.40909156,180.0
-19.541346,-11.182094,-18.338568,-18.614323,181.0
-3.0480404,-39.79636,-2.9666524,-3.0137963,182.0
22.194166,-49.828938,20.71357,21.120646,183.0
14.538224,-26.069145,13.640886,13.832384,184.0
-5.6269135,-17.63662,-5.3438716,-5.56396,185.0
2.3449576,-35.034077,1.8154696,1.9726216,186.0
24.532509,-38.411293,22.666042,23.289131,187.0
22.292473,0.942875,20.795095,21.135273,188.0
3.5845528,40.837196,3.1331072,3.1808186,189.0
4.5053773,51.823357,3.9091816,4.1722608,190.0
22.342184,31.257921,20.72454,21.13235,191.0
23.910246,-6.622422,22.324373,22.414173,192.0
7.9708276,-4.3781576,7.3559747,7.133512,193.0
4.271888,2.7752821,3.6351643,3.5667367,194.0
17.156668,16.684656,15.764693,15.941123,195.0
20.862017,59.247612,19.571947,19.639536,196.0
8.5188055,36.080833,8.066054,7.938928,197.0
2.2228105,5.256542,1.8543233,1.9284874,198.0
10.672398,16.279156,9.652629,9.959078,199.0
15.290371,-5.4660187,14.409875,14.405629,200.0
6.574776,-23.297049,6.430957,6.115873,201.0
-0.4188213,-20.630436,-0.39459848,-0.5558874,202.0
4.2067847,-27.905975,3.8888187,3.9544432,203.0
8.925017,-42.75235,8.43118,8.459683,204.0
3.7648866,-55.806126,3.6416543,3.4293084,205.0
-2.5950515,-35.759,-2.4409277,-2.623932,206.0
-0.6046217,-5.888156,-0.6630498,-0.58717865,207.0
3.306267,-16.583668,3.3057785,3.314396,208.0
0.7090092,-29.677061,0.9395958,0.88086396,209.0
-4.0788355,-6.626883,-3.8740835,-3.702829,210.0
-3.7446318,-2.8315327,-3.6323025,-3.343434,211.0
-0.8139979,-38.2537,-0.78215784,-0.5849634,212.0
-1.6943995,-37.90544,-1.400527,-1.3183255,213.0
-4.808011,5.2193336,-4.2638435,-4.1533933,214.0
-4.976833,15.753887,-4.7291946,-4.4804945,215.0
-3.175439,19.292559,-3.080267,-2.7821102,216.0
-3.078045,39.657745,-2.745624,-2.542676,217.0
-4.2987976,2.8776333,-3.9338288,-3.7540123,218.0
-4.509579,-32.668182,-4.3254843,-3.9860227,219.0
-3.877904,9.838383,-3.6460462,-3.3697846,220.0
-3.6060627,41.81538,-3.180677,-3.0814757,221.0
-3.4756453,33.328827,-3.092559,-2.97026,222.0
-3.2402933,39.163006,-3.0262399,-2.925988,223.0
-3.259787,39.360527,-3.0305696,-2.982818,224.0
-3.1714828,9.670688,-2.8554337,-2.854467,225.0
-2.3677764,-4.2692175,-2.1243093,-2.076674,226.0
-1.6169596,17.498455,-1.5056756,-1.2664526,227.0
-2.0287273,23.140266,-1.9516253,-1.7061568,228.0
-2.5100958,-15.804735,-2.4030704,-2.3494925,229.0
-1.3902695,-31.630186,-1.3045303,-1.3588164,230.0
0.038780812,-6.95668,-0.030611783,0.001490513,231.0
-0.4616701,-19.382114,-0.6090541,-0.46540114,232.0
-1.5726565,-55.70491,-1.545501,-1.5129339,233.0
-0.53470844,-55.193527,-0.51194257,-0.6558929,234.0
1.3726698,-15.30908,1.1638486,1.085128,235.0
1.0069547,5.4241376,0.83894014,0.81860256,236.0
-0.6397952,-5.965066,-0.6401129,-0.74996364,237.0
-0.07484213,17.077179,-0.10942008,-0.29443923,238.0
2.1028337,26.464417,1.9118161,1.6115124,239.0
2.0749311,-4.882602,1.855232,1.508529,240.0
0.15415949,1.7187694,0.10451134,-0.28871793,241.0
0.1663588,15.9753065,0.12098566,-0.28452465,242.0
2.2304087,-5.0667143,2.0167081,1.7266817,243.0
2.682975,-38.33179,2.3785446,2.1019397,244.0
0.7367805,-25.909777,0.51999694,0.20736723,245.0
0.006704312,22.368666,-0.017938266,-0.38529032,246.0
1.8053515,6.130866,1.6425093,1.4032214,247.0
2.6173458,0.60284233,2.3102102,2.2253566,248.0
0.8392183,49.40742,0.6979287,0.5182846,249.0
-0.31683934,52.827282,-0.29255387,-0.5138188,250.0
1.0852978,38.568035,1.1998956,1.0281845,251.0
2.2120118,39.98175,2.2354338,2.2155337,252.0
0.790274,34.166676,0.78964597,0.82617337,253.0
-0.66757536,-7.0162225,-0.61673015,-0.57954687,254.0
0.35332656,-37.584892,0.32042804,0.4639269,255.0
1.7174656,-7.1067176,1.5787162,1.7581031,256.0
0.73518974,0.8186452,0.5174584,0.77464557,257.0
-0.94574624,-25.612408,-0.9615333,-0.7202111,258.0
-0.42748052,-35.292435,-0.2941157,-0.12145377,259.0
1.0731895,-27.178707,1.0082226,1.2805363,260.0
0.53018606,-19.920221,0.4728041,0.8657221,261.0
-1.1049676,-19.48913,-0.9017482,-0.54108745,262.0
-0.9150945,-6.0998583,-0.6063866,-0.4083341,263.0
0.53097546,-0.18718095,0.7439212,0.8741433,264.0
0.45210072,-18.19657,0.6052797,0.79902995,265.0
-0.96259254,-6.96379,-0.82502073,-0.50686586,266.0
-0.99774885,38.18907,-0.9400944,-0.6133235,267.0
0.27897555,32.083416,0.28278294,0.48096868,268.0
0.43626922,-8.735313,0.48654255,0.67814684,269.0
-0.69102377,2.9332917,-0.49941432,-0.35634264,270.0
-1.0551599,23.748575,-0.8366277,-0.8217547,271.0
-0.021137832,-1.6642565,-0.007915642,0.10156972,272.0
0.49205527,2.3514075,0.44420657,0.5994827,273.0
-0.46797952,28.395277,-0.35923684,-0.2971111,274.0
-1.0665185,7.1641717,-0.94695354,-0.90368205,275.0
-0.38055545,8.897201,-0.30048588,-0.33724433,276.0
0.15034935,22.805655,0.23065816,0.1916276,277.0
-0.3140914,0.6929306,-0.30684447,-0.34807083,278.0
-0.82226783,-23.303358,-0.82832444,-0.94277924,279.0
-0.34507626,-25.08166,-0.3819231,-0.4127463,280.0
0.33389083,13.719591,0.17434229,0.18913834,281.0
0.020409122,13.343123,-0.15916795,-0.18591224,282.0
-0.47370508,-26.916693,-0.648096,-0.7391293,283.0
-0.16723114,-14.016991,-0.35079727,-0.46937814,284.0
0.29291683,10.802701,0.2201036,0.08850591,285.0
0.16499142,-10.769954,0.057758164,-0.09601265,286.0
-0.21196848,-20.901217,-0.4581483,-0.584337,287.0
-0.1063716,15.073462,-0.26523444,-0.5524991,288.0
0.32606974,6.1682153,0.22377883,-0.20653133,289.0
0.3734506,-16.98883,0.20800161,-0.17907074,290.0
0.027445147,1.954386,-0.14002419,-0.45739198,291.0
-0.10549053,-10.15699,-0.18973249,-0.42768088,292.0
0.1598057,-29.816122,0.15535183,-0.11096688,293.0
0.25582212,-26.760769,0.20949453,-0.018442344,294.0
-0.030233439,-19.19304,-0.05376818,-0.22754186,295.0
-0.13300163,-31.57378,-0.108309865,-0.3413123,296.0
0.117036775,-53.123543,0.015502782,-0.13580567,297.0
0.21401188,-30.326027,0.049126826,-0.0017844088,298.0
0.026580865,10.306044,-0.044267774,-0.09032236,299.0
0.0037817573,29.230463,-0.07782092,-0.050651763,300.0
0.17086782,8.893869,-0.008602144,0.1832878,301.0
0.1795426,1.1334869,-0.015628796,0.31457466,302.0
0.12309955,24.126715,-0.080699496,0.22967708,303.0
0.11061079,23.304054,-0.012280003,0.15136181,304.0
0.09688296,37.293453,0.12166934,0.21667418,305.0
0.15097965,47.472427,0.13665989,0.2973772,306.0
0.1880032,28.46792,0.10767263,0.285811,307.0
0.13283457,34.90339,0.17043634,0.29730737,308.0
0.0826611,45.92353,0.23666236,0.38269988,309.0
0.06228312,25.961641,0.18719517,0.4021569,310.0
-0.015499123,-14.917668,0.09737145,0.38658148,311.0
-0.030806988,-24.483444,0.16297472,0.4410923,312.0
0.023041906,17.293743,0.31658533,0.4438196,313.0
-0.030064255,28.983711,0.20301455,0.37282732,314.0
-0.055005793,1.9382591,0.055817794,0.31995353,315.0
-0.055402018,13.89924,0.1801752,0.29508767,316.0
-0.095366955,24.944609,0.24011603,0.29105362,317.0
-0.1730187,-23.101189,0.16044739,0.21429814,318.0
-0.21385792,-57.189518,0.06871639,0.15052728,319.0
-0.048486475,-42.391453,0.0532018,0.18993741,320.0
-0.0017352442,-31.630625,0.099176124,0.14371696,321.0
-0.14894646,-28.824572,0.04519872,-0.0053866724,322.0
-0.122645766,-18.329708,0.006236699,-0.026223155,323.0
0.020987272,-22.033361,0.060914885,0.09893104,324.0
0.08023363,-43.21341,0.04731104,0.14480047,325.0
0.07548869,-33.639164,-0.0978156,0.053587604,326.0
0.09165257,8.5005665,-0.20340487,-0.0544673,327.0
0.07356886,19.283913,-0.15991265,-0.08017288,328.0
0.007941117,3.6930945,0.0066886675,-0.068083666,329.0
-0.031423483,7.406777,0.108271524,-0.1534271,330.0
-0.075858936,25.291435,-0.099954724,-0.2586874,331.0
-0.04036486,38.649784,-0.25165057,-0.21560335,332.0
0.074700415,40.929085,-0.03745356,-0.17453344,333.0
0.041595127,37.125675,0.0969189,-0.265538,334.0
-0.066886485,37.667637,-0.055750888,-0.35983613,335.0
-0.04789859,9.419287,-0.12065226,-0.36345914,336.0
0.02983539,-55.185402,-0.011553499,-0.27758652,337.0
-0.03803389,-66.70573,-0.059911516,-0.24542214,338.0
-0.17215654,-30.653355,-0.21001151,-0.30533618,339.0
-0.060719363,-25.338915,-0.21439779,-0.2940255,340.0
0.11042175,-14.638876,-0.0932288,-0.18358545,341.0
0.06557528,-4.6861157,0.034094904,-0.12898885,342.0
-0.003966263,-15.435684,-0.08066259,-0.21267094,343.0
0.05749045,9.0971575,-0.36511844,-0.23603384,344.0
0.1311989,48.198204,-0.31578404,-0.09170495,345.0
0.08028093,47.7294,0.06973609,-0.062908605,346.0
-0.0063068536,25.697092,0.11578113,-0.16256073,347.0
-0.06884535,34.683018,-0.24621846,-0.11927598,348.0
-0.040609866,66.729614,-0.2709076,0.02263391,349.0
0.0928832,67.98947,0.23375137,0.08487394,350.0
0.09243777,22.077765,0.5156129,0.0049585006,351.0
0.055114605,-14.480545,0.04810112,-0.041892264,352.0
0.14869751,-17.263391,-0.28404054,0.09383199,353.0
0.17204328,-43.28841,0.16357958,0.21322875,354.0
0.08623679,-53.827,0.3859806,0.15088892,355.0
0.036813654,-24.752043,-0.32498267,0.12434849,356.0
0.04828563,-16.096909,-1.1850857,0.25381076,357.0
0.031234806,1.9689271,-0.40034297,0.28724077,358.0
-0.10082546,37.384804,1.1663984,0.22353525,359.0
-0.21937421,46.347435,0.956603,0.1987892,360.0
-0.22697741,18.509483,0.64979655,0.15601258,361.0
-0.22959872,-25.800367,0.89098144,0.080156446,362.0
-0.23184119,-42.52185,0.34709468,0.0440931,363.0
-0.259716,-64.4594,0.27841276,0.10963738,364.0
-0.21783638,-114.033,0.5222047,0.16357361,365.0
-0.04278932,-127.25024,0.24057981,0.17905173,366.0
0.016615765,-102.60739,-0.33301,0.24428354,367.0
0.023670094,-65.82861,-0.7755807,0.27218387,368.0
0.08182933,-14.172061,-2.2070434,0.19437161,369.0
0.053745743,62.160557,-2.9318786,0.09340361,370.0
0.008755286,122.89876,0.4080018,0.09582571,371.0
0.05451878,112.77037,1.7422916,0.091557,372.0
0.07123137,94.43645,0.89403415,0.020824278,373.0
0.0032823284,90.311646,2.0883584,0.08179492,374.0
0.031366657,43.292675,0.76891226,0.11592952,375.0
0.0532622,-11.308751,-0.35349914,0.010937663,376.0
-0.040167905,-26.623144,0.88410306,-0.036082566,377.0
-0.0067810654,-45.72713,0.9293304,-0.10643378,378.0
0.08946839,-75.66796,-0.01630832,-0.19307469,379.0
0.15482348,-73.75528,-1.0834038,-0.19148496,380.0
0.26374575,-52.22585,-4.301211,-0.18514515,381.0
0.26148534,-22.126654,-14.493688,-0.18498243,382.0
0.202015,4.085581,-10.970502,-0.16178046,383.0
0.18985279,31.083673,9.35253,-0.101357006,384.0
0.10466301,65.6026,-15.244606,-0.110383734,385.0
0.024645347,50.620876,-124.21741,-0.17573348,386.0
0.057438776,37.6953,-116.07253,-0.1831082,387.0
0.09831832,71.66493,81.12608,-0.16753052,388.0
0.09204261,68.47222,68.6947,-0.12432862,389.0
0.07939006,49.02845,-167.75908,-0.12245946,390.0
0.019850638,39.770237,-159.85654,-0.15114498,391.0
0.005564949,22.19348,124.00265,-0.17652717,392.0
0.061391443,16.000359,159.94319,-0.20069425,393.0
0.013903958,-5.1125035,-174.67638,-0.19086157,394.0
-0.012887819,-11.673381,-236.89467,-0.122252814,395.0
-0.0031922818,0.48822266,151.09737,0.028744653,396.0
-0.029942734,-24.386387,271.46075,-0.019808173,397.0
0.058758173,-15.647403,-91.790504,-0.108099684,398.0
0.08157804,21.75834,-238.25188,0.016474366,399.0
-0.04151107,-16.24404,112.8805,-0.015875923,400.0
-0.07987008,-62.869675,318.77896,-0.055103663,401.0
-0.056542333,-54.20973,-74.57795,0.09167427,402.0
-0.04901223,-61.047676,-401.83377,0.18765536,403.0
-0.08421659,-65.08851,3.2321334,0.17261852,404.0
-0.1482949,-19.554775,424.31464,0.14953656,405.0
-0.1418619,18.387066,51.137756,0.24940711,406.0
-0.09672435,2.6188042,-375.73,0.30225584,407.0
-0.08346081,-52.390953,-28.997608,0.24651343,408.0
-0.092124686,-62.737213,427.8122,0.23279639,409.0
-0.07470187,-16.152443,148.9769,0.2054883,410.0
-0.06313541,-15.73129,-334.88766,0.16021007,411.0
-0.13496809,-24.466736,-111.82073,0.108832575,412.0
-0.1143164,-4.3321424,378.29462,0.061417077,413.0
-0.030367583,-24.52611,180.5554,0.13910422,414.0
-0.068702035,-43.876507,-382.03198,0.22145583,415.0
-0.03890179,-18.075855,-319.82343,0.15626395,416.0
-0.008285488,17.971325,232.47649,0.10230651,417.0
-0.06945067,45.84696,281.79877,0.08829564,418.0
-0.025148582,56.31924,-181.96945,0.060266405,419.0
0.01611568,61.641056,-154.35597,0.091717,420.0
-0.034191977,54.15373,295.16257,0.13454716,421.0
-0.097806096,19.560476,322.27246,0.07293174,422.0
-0.08792187,11.79431,18.074926,-0.023438783,423.0
-0.055310648,46.44103,-58.719135,-0.030325321,424.0
-0.14278208,64.117905,162.32709,-0.09144886,425.0
-0.18249442,47.917347,242.03877,-0.20809098,426.0
-0.19016209,26.359531,79.1528,-0.22928303,427.0
-0.21113554,-4.288251,-2.3470156,-0.27423382,428.0
-0.09981013,-37.725468,8.679179,-0.29481956,429.0
-0.0602866,-31.97016,-26.547771,-0.25038734,430.0
-0.0749769,2.2220368,-70.53305,-0.25169918,431.0
0.02284589,2.6586838,-51.94786,-0.21240628,432.0
0.09242647,-18.786901,-55.248543,-0.18503904,433.0
0.13703273,-4.4281173,-132.96529,-0.17424075,434.0
0.20185784,-1.1394602,-73.75826,-0.10273797,435.0
0.21675804,-18.821281,105.62554,-0.121617556,436.0
0.18811506,5.117018,63.432087,-0.16565306,437.0
0.18689504,17.147509,-157.94786,-0.119874164,438.0
0.18774083,-16.026514,-138.73923,-0.10512071,439.0
0.14826022,-47.151627,87.71926,-0.1670673,440.0
0.18927178,-27.246582,35.262035,-0.15551269,441.0
0.27473512,10.869789,-289.98447,0.010733839,442.0
0.26959103,-23.68062,-340.0808,0.02721144,443.0
0.24475586,-39.350193,-28.490793,-0.089392446,444.0
0.17406085,9.071838,32.92585,-0.053443044,445.0
0.046465397,21.2102,-329.88312,-0.010840311,446.0
0.045550585,2.6888218,-430.71976,0.07275982,447.0
0.10185624,1.884927,-19.383963,0.1842595,448.0
0.06797541,22.55746,182.14583,0.15034583,449.0
0.045287766,-3.0752473,-174.83232,0.12269936,450.0
0.02003226,-33.500786,-359.40964,0.11166719,451.0
-0.020984177,12.165839,53.078396,0.12837681,452.0
-0.034526907,30.085241,342.07224,0.18092754,453.0
-0.080690466,3.0838552,38.683315,0.17762715,454.0
-0.0912081,3.0839183,-216.15201,0.18098846,455.0
-0.062888354,13.0882635,97.227036,0.17807075,456.0
-0.09366817,-0.41235545,424.9833,0.19769657,457.0
-0.11454081,-35.36602,173.65587,0.22817059,458.0
-0.10301381,-31.161291,-167.67305,0.22756176,459.0
-0.15079828,1.0743251,35.03684,0.22297384,460.0
-0.14211114,3.0485597,381.60944,0.18482278,461.0
-0.0424341,12.525676,235.59685,0.15192603,462.0
-0.029357828,26.859245,-110.37267,0.14043473,463.0
-0.0038522785,17.489738,-11.451186,0.11704501,464.0
0.015248541,8.805803,330.26044,0.05144598,465.0
-0.0639864,9.711585,275.50446,0.04571365,466.0
-0.0054915464,16.465965,-51.75345,0.1371449,467.0
-0.0025860302,19.762493,-35.570774,0.12994082,468.0
-0.21364646,8.447586,284.83276,-0.040812902,469.0
-0.20411861,18.373074,328.81763,-0.15710044,470.0
-0.030625083,50.528038,74.71699,-0.063195154,471.0
-0.049949612,17.140783,38.91413,-0.020446282,472.0
-0.1406525,-8.434374,299.04272,-0.09617046,473.0
-0.18515079,23.274326,376.49005,-0.086579226,474.0
-0.20532274,-12.210876,103.46209,-0.05931205,475.0
-0.17845376,-36.941307,-50.343796,-0.11709288,476.0
-0.17142875,-7.0554185,115.412155,-0.19421159,477.0
-0.12564963,-13.735563,169.25778,-0.19347969,478.0
0.008090659,-35.4918,-81.36587,-0.22574845,479.0
0.08092036,-37.97236,-267.127,-0.23571031,480.0
0.07120886,-6.423455,-163.12575,-0.19426456,481.0
0.0682746,-0.889277,-79.92437,-0.26010665,482.0
0.08646118,-17.153141,-235.11519,-0.28071997,483.0
0.04338294,2.825974,-366.866,-0.24602523,484.0
0.018361766,-3.2445388,-281.39246,-0.18981484,485.0
0.080697075,-34.37491,-167.33597,-0.21806785,486.0
0.15639824,-28.37375,-217.95767,-0.25666645,487.0
0.2735004,0.54134226,-301.12836,-0.09405461,488.0
0.25769338,-5.201384,-231.99693,-0.12971982,489.0
0.17861298,-20.752424,-98.96543,-0.19111492,490.0
0.2014389,-10.941903,-95.24982,-0.04797293,491.0
0.1602651,-9.284564,-197.0843,-0.038322937,492.0
0.14180642,-9.420073,-182.90785,-0.016962541,493.0
0.12443275,-14.855412,-58.76858,-0.00439714,494.0
0.046851054,-20.013777,-40.579876,-0.035139486,495.0
-0.002007684,-17.147383,-122.947464,0.058906596,496.0
-0.042925425,-8.460101,-127.61858,0.1032494,497.0
-0.07667766,25.861805,-24.144556,0.06055153,498.0
-0.06256167,37.6041,27.640627,0.07695093,499.0
-0.0031360334,14.097931,-22.771162,0.14028655,500.0
-0.031725578,7.0355296,-21.404232,0.12407916,501.0
-0.05770561,17.190533,67.64306,0.068077095,502.0
0.015723541,27.659723,107.82265,0.06611424,503.0
0.0071226917,26.880175,84.65615,0.13323234,504.0
-0.06256519,20.909052,94.60009,0.23883979,505.0
-0.09453604,28.7459,148.05711,0.23191117,506.0
-0.15289816,18.533644,182.22351,0.18384123,507.0
-0.14941691,-10.54634,153.09149,0.21725152,508.0
-0.015693167,-2.7498317,113.30527,0.2814989,509.0
0.013747252,7.2717485,113.64729,0.26567733,510.0
-0.04545758,-22.388247,87.08312,0.15286556,511.0
0.018590176,-23.925669,25.698702,0.17746194,512.0
0.05870191,16.107735,-11.4581,0.32123536,513.0
0.032452676,13.096048,-31.74437,0.30142632,514.0
0.050545983,-18.837639,-42.050377,0.13119821,515.0
0.0065126996,10.387344,-33.472607,0.11938934,516.0
-0.020028,59.18097,-2.8471093,0.2329718,517.0
0.039234113,51.65706,39.650326,0.12841143,518.0
0.039425198,40.8607,98.09956,-0.015488818,519.0
-0.030532027,41.237095,157.95833,0.047969118,520.0
-0.09925869,8.833158,172.10246,0.09518824,521.0
-0.07545358,-16.32796,182.37796,-0.0069447514,522.0
-0.06572131,-30.684076,196.64783,-0.14501111,523.0
-0.12034479,-45.365128,174.54759,-0.16403139,524.0
-0.035407312,-39.00658,154.22816,-0.08034049,525.0
0.08319064,-42.21738,128.0504,-0.019094223,526.0
0.05739539,-27.946836,75.41859,-0.029680774,527.0
-0.031060848,-10.646063,17.940825,-0.13553469,528.0
-0.1012122,-45.608665,-43.502815,-0.20602266,529.0
-0.07911696,-46.674885,-88.61717,-0.17025416,530.0
0.028033055,-15.188803,-123.92322,-0.14812848,531.0
0.009853152,-26.677843,-178.37968,-0.22954625,532.0
-0.01869696,-22.445408,-192.10089,-0.275877,533.0
0.09408883,3.881289,-159.58673,-0.17512332,534.0
0.048523106,-3.200723,-173.5832,-0.2414561,535.0
0.01662513,-5.3428006,-195.37009,-0.33332512,536.0
0.13933109,20.94004,-155.57188,-0.21269923,537.0
0.07567399,34.962715,-105.26583,-0.15766111,538.0
-0.063551106,26.461033,-78.72267,-0.2065116,539.0
-0.035498288,20.805355,-57.757904,-0.31993267,540.0
0.037815686,30.421978,-27.635372,-0.2663606,541.0
-0.004025585,19.486702,-11.642036,-0.055761464,542.0
-0.034500934,-13.6620035,-32.754517,-0.030762233,543.0
0.025716212,-5.7516932,-59.760998,-0.05343306,544.0
0.04571252,14.036649,-72.99985,-0.020010496,545.0
0.0016938528,-19.638605,-89.187126,0.094193794,546.0
-0.026852224,-39.079887,-113.212364,0.13934608,547.0
-0.041849017,7.9619017,-132.79048,-0.08788901,548.0
-0.013816598,46.60975,-136.21031,-0.16711867,549.0
0.1307117,34.80291,-120.640205,0.060555443,550.0
0.17686595,26.878883,-86.04796,0.22212866,551.0
0.098482646,51.526123,-38.431908,0.091718696,552.0
0.073140495,52.112545,12.803322,-0.13546264,553.0
0.08046769,11.181076,82.29876,0.11961805,554.0
0.11010695,3.4038236,159.4622,0.58907133,555.0
0.037731264,30.342274,204.17577,0.40855277,556.0
-0.0123844985,3.6723113,216.2698,-0.025605876,557.0
0.041964125,-38.593174,221.73619,0.14496629,558.0
-0.004453856,-32.502636,208.4808,0.5787963,559.0
-0.028372929,-40.904503,133.27742,0.24306425,560.0
-0.047347475,-69.40312,34.94637,-0.9478463,561.0
-0.1218433,-49.93983,15.607222,-0.8387362,562.0
-0.11094374,15.530055,82.2402,0.97647923,563.0
-0.10729797,36.615887,151.98366,0.99023527,564.0
-0.14989452,11.353736,222.07097,-0.22653542,565.0
-0.20089594,37.995758,346.41205,0.15326528,566.0
-0.26894996,62.85817,473.84967,0.8418427,567.0
-0.24875699,8.60554,522.7865,0.78751487,568.0
-0.21325378,-35.588352,494.70624,1.0062233,569.0
-0.20912784,-43.499355,409.65964,1.2259531,570.0
-0.15813963,-89.68094,253.68582,-0.041279767,571.0
-0.12595929,-124.937035,47.465096,-0.8126948,572.0
-0.04167932,-105.75926,-152.40111,-0.031369753,573.0
-0.007029808,-79.32516,-321.02347,0.0497019,574.0
-0.020260377,-32.950073,-427.02484,-0.53713495,575.0
0.119400844,28.281923,-452.10385,-0.9067337,576.0
0.19691332,70.015205,-419.2238,-0.5003621,577.0
0.16872813,75.82609,-345.7429,0.017534275,578.0
0.12816633,43.693512,-259.6792,-0.44652244,579.0
0.16408612,40.77121,-164.14781,-0.8251539,580.0
0.22447489,64.7015,-66.928665,-0.20213178,581.0
0.12069715,40.693737,-33.3675,0.54751784,582.0
0.020841546,16.381521,-51.62707,-0.014840158,583.0
-0.07200861,13.222701,-96.396034,-1.0355179,584.0
-0.06870879,-22.742405,-216.13309,-0.69601315,585.0
0.10218844,-48.052708,-381.02832,-0.0097378725,586.0
0.16129401,-37.45753,-515.3227,-0.30481625,587.0
0.16052908,-19.844177,-598.6551,-0.9350622,588.0
0.16385546,-7.25425,-636.5939,-1.05697,589.0
0.14794865,2.4889657,-619.2261,-1.1534438,590.0
0.19104047,46.19069,-524.3684,-1.0703275,591.0
0.20486411,68.502716,-392.9636,-0.009779168,592.0
0.1344165,41.36171,-270.14423,0.15648524,593.0
-0.16521412,64.241295,-121.19339,-7.5482383,594.0
-0.37028188,83.17714,32.420208,-13.55838,595.0
0.11824802,38.060276,131.74419,0.96928304,596.0
0.36470255,22.417915,215.1793,10.208247,597.0
-0.26575485,21.775084,303.90848,-15.879891,598.0
-0.7169752,-2.2301214,374.56213,-43.023754,599.0
-0.13534552,-19.477741,429.43118,-9.201523,600.0
0.6469579,-35.378036,467.9175,37.420593,601.0
0.2200823,-30.547573,499.2371,6.019418,602.0
